clip_id,speech_sec,voiced_ratio,n_seg
W2asVll3OSU.001,12.68,0.8453333333333333,6
W4tz3plvvKI.003,13.582,0.9054666666666668,3
W7BbL3NZvrU.001,8.994,0.5996,8
W7BbL3NZvrU.004,12.248,0.8165333333333333,9
W8NkAXNboT0.000,12.806,0.8537333333333332,5
W8NkAXNboT0.002,12.642,0.8428,6
WATt9OOVZh8.001,14.636,0.9757333333333332,4
WATt9OOVZh8.002,13.67,0.9113333333333332,5
WATt9OOVZh8.004,14.578,0.9718666666666668,2
WCLkd1Fek0w.001,9.33,0.622,4
WD1WsbooU2w.001,10.774,0.7182666666666666,9
WD1WsbooU2w.002,9.05,0.6033333333333334,8
WGP2HLnoma0.001,12.006,0.8004,5
WMp0lsXbOqM.002,14.738,0.9825333333333331,2
WMp0lsXbOqM.003,14.802,0.9868,2
WOyix7rTgwI.001,3.06,0.204,3
WQg0-M4Yn3s.000,9.64,0.6426666666666667,6
WRz1F6DqmRQ.000,12.802,0.8534666666666666,6
WRz1F6DqmRQ.002,14.186,0.9457333333333332,4
WRz1F6DqmRQ.004,14.282,0.9521333333333334,4
WRz1F6DqmRQ.005,14.188,0.9458666666666669,4
WT1YjeADatU.000,13.254,0.8835999999999999,5
WT1YjeADatU.001,14.934,0.9956,1
WT1YjeADatU.002,14.542,0.9694666666666668,3
WT1YjeADatU.003,14.642,0.9761333333333332,2
WTzDOt2GO1M.002,12.908,0.8605333333333333,4
WTzDOt2GO1M.005,12.93,0.862,6
WU2_ELn71Rw.000,11.386,0.7590666666666667,8
WUNXs4r_xCU.000,11.854,0.7902666666666666,3
WUNXs4r_xCU.001,13.994,0.9329333333333332,4
WUNXs4r_xCU.002,14.322,0.9548,2
WUNXs4r_xCU.003,14.258,0.9505333333333332,2
WUNXs4r_xCU.004,14.286,0.9524,3
WWdCfiraNQk.003,11.984,0.7989333333333334,4
WYXRdYT4F0Q.003,14.834,0.9889333333333332,2
WZnLayQeIZ0.000,12.038,0.8025333333333333,5
WZnLayQeIZ0.005,12.65,0.8433333333333334,4
Wa-HX5jP3ew.001,10.688,0.7125333333333334,8
Wa-HX5jP3ew.002,11.588,0.7725333333333333,7
Wa-HX5jP3ew.003,8.67,0.578,7
Wbd7QufjK_E.002,14.542,0.9694666666666668,3
Wby2oMliGz0.000,13.374,0.8916000000000001,7
Wby2oMliGz0.002,14.09,0.9393333333333334,4
Wby2oMliGz0.003,14.804,0.9869333333333332,2
Wby2oMliGz0.004,12.746,0.8497333333333333,4
Wby2oMliGz0.005,13.354,0.8902666666666667,4
Wd0V4MNvqcg.000,14.25,0.95,4
Wd0V4MNvqcg.001,14.768,0.9845333333333334,3
Wd0V4MNvqcg.002,14.282,0.9521333333333334,4
Wev85dXzVGM.000,13.428,0.8952000000000001,3
WfCSCxADlrg.002,9.992,0.6661333333333334,5
WfCSCxADlrg.004,13.0,0.8666666666666667,5
WfCSCxADlrg.005,9.896,0.6597333333333334,6
WfZodMIIGR0.000,12.266,0.8177333333333333,4
WfjLOieAwGY.002,14.998,0.9998666666666666,1
WkbvQZU475o.003,14.902,0.9934666666666666,1
WosLI6krxUg.001,12.378,0.8252,8
WosLI6krxUg.002,13.636,0.9090666666666666,6
WpEZOSrENL0.002,14.13,0.942,2
WpMPrPnk1po.000,11.538,0.7692,2
WuHLxhCSnGs.001,14.124,0.9416,4
WuHLxhCSnGs.003,13.986,0.9324,6
WuHLxhCSnGs.004,13.676,0.9117333333333334,5
WuHLxhCSnGs.005,13.866,0.9244,4
WuIKjBb7s4Q.000,14.188,0.9458666666666669,4
WuIKjBb7s4Q.002,14.546,0.9697333333333332,2
WuIKjBb7s4Q.003,13.776,0.9184,3
WuIKjBb7s4Q.004,13.87,0.9246666666666666,3
WuIKjBb7s4Q.005,12.398,0.8265333333333333,3
WuoQDp7pU24.001,13.168,0.8778666666666666,4
WuoQDp7pU24.002,12.454,0.8302666666666667,5
WuoQDp7pU24.003,13.486,0.8990666666666667,3
WwGca41TJVU.002,12.404,0.8269333333333333,3
WwGca41TJVU.003,11.786,0.7857333333333333,4
Wx_oe0SxD9w.000,14.578,0.9718666666666668,2
Wx_oe0SxD9w.001,13.766,0.9177333333333332,5
Wx_oe0SxD9w.002,14.442,0.9628,4
Wx_oe0SxD9w.003,12.866,0.8577333333333333,6
Wy4hWbeibhU.000,14.318,0.9545333333333332,3
Wy4hWbeibhU.002,14.446,0.9630666666666666,3
WyLqK6wzYLU.000,13.106,0.8737333333333334,4
WyLqK6wzYLU.001,13.796,0.9197333333333332,6
X-i_eQ48DBw.000,13.354,0.8902666666666667,4
X-i_eQ48DBw.001,13.802,0.9201333333333334,4
X-i_eQ48DBw.004,13.328,0.8885333333333333,4
X1EjfXX3NTk.000,9.346,0.6230666666666667,6
X1EjfXX3NTk.003,12.62,0.8413333333333333,5
X1EjfXX3NTk.004,9.186,0.6123999999999999,6
X4NG3EGtUvo.003,12.518,0.8345333333333333,5
X4NG3EGtUvo.005,15.0,1.0,1
X5aKCrWf6a4.001,14.676,0.9784,2
X5aKCrWf6a4.003,14.866,0.9910666666666668,2
X5aKCrWf6a4.005,14.054,0.9369333333333334,5
X7S71Som15M.001,12.354,0.8236,6
X7S71Som15M.002,14.06,0.9373333333333334,4
X8RfXbeIQvo.001,10.536,0.7024,5
X9AEEGzWSU8.001,13.382,0.8921333333333333,5
X9AEEGzWSU8.002,12.806,0.8537333333333332,5
X9AEEGzWSU8.003,13.126,0.8750666666666667,5
X9AEEGzWSU8.005,13.798,0.9198666666666668,5
XAO4l8Ej-J8.003,13.198,0.8798666666666667,3
XAO4l8Ej-J8.005,14.478,0.9652,3
XB4JOAiEanw.000,13.546,0.9030666666666666,4
XB81sertsYU.000,14.486,0.9657333333333332,1
XEpdSMQfEOs.002,14.802,0.9868,2
XEpdSMQfEOs.003,14.062,0.9374666666666668,3
XEpdSMQfEOs.004,14.086,0.9390666666666668,5
XFpzukISe6s.004,13.418,0.8945333333333333,4
XFpzukISe6s.005,12.326,0.8217333333333333,5
XFqLaKqrUHM.004,13.258,0.8838666666666666,4
XJj34u5IzU0.002,14.998,0.9998666666666666,1
XJj34u5IzU0.003,14.158,0.9438666666666666,3
XJj34u5IzU0.004,14.486,0.9657333333333332,1
XLKNGnpTO9k.001,13.258,0.8838666666666666,4
XLKNGnpTO9k.005,13.358,0.8905333333333334,3
XLV7teADu3c.000,12.544,0.8362666666666667,7
XLV7teADu3c.002,13.22,0.8813333333333334,6
XN5vpJU3ifw.000,10.114,0.6742666666666667,6
XN5vpJU3ifw.001,8.652,0.5768,5
XN5vpJU3ifw.003,10.95,0.73,5
XN5vpJU3ifw.004,8.286,0.5524,7
XN5vpJU3ifw.005,10.334,0.6889333333333333,7
XNWN7ScxVIA.002,14.77,0.9846666666666668,2
XOioICna1hc.001,13.25,0.8833333333333333,6
XOioICna1hc.004,12.042,0.8028,4
XOioICna1hc.005,14.834,0.9889333333333332,2
XPV4pavXh94.001,13.456,0.8970666666666667,4
XPV4pavXh94.005,13.63,0.9086666666666668,7
XQ3do4LDFv8.000,13.778,0.9185333333333332,2
XQ3do4LDFv8.003,13.71,0.914,3
XQ3do4LDFv8.004,13.902,0.9268,3
XQZ5M9oLkXw.001,14.408,0.9605333333333334,5
XQZ5M9oLkXw.003,14.606,0.9737333333333332,3
XQZ5M9oLkXw.005,14.672,0.9781333333333334,3
XRoSKIIFp9c.003,12.226,0.8150666666666667,6
XRoSKIIFp9c.004,13.894,0.9262666666666668,5
XT4rTk6-Etc.000,13.48,0.8986666666666667,5
XT4rTk6-Etc.001,13.608,0.9072,5
XYt6WL-l7do.001,14.314,0.9542666666666668,4
XYt6WL-l7do.002,13.674,0.9116,4
XYt6WL-l7do.004,12.798,0.8532,7
XYt6WL-l7do.005,13.358,0.8905333333333334,3
Xauhek9-iKA.001,13.286,0.8857333333333333,5
XbsA_lCKQLs.002,12.444,0.8296,8
XbsA_lCKQLs.003,11.906,0.7937333333333334,6
XbsA_lCKQLs.004,13.056,0.8704,7
XcEFSi3uaJM.000,14.378,0.9585333333333332,4
XcEFSi3uaJM.002,14.634,0.9756,4
XcEFSi3uaJM.005,14.314,0.9542666666666668,4
XfK7WZ3skUM.001,10.376,0.6917333333333333,6
XfUqFt2amrM.000,10.782,0.7188,7
XfUqFt2amrM.002,9.286,0.6190666666666667,5
XfUqFt2amrM.003,8.936,0.5957333333333333,6
Xfmu-7JuDGg.000,9.504,0.6335999999999999,8
Xfmu-7JuDGg.001,11.328,0.7552,8
Xfmu-7JuDGg.002,13.736,0.9157333333333334,5
Xfmu-7JuDGg.004,10.266,0.6844,8
XhgDsQlEnuU.000,13.894,0.9262666666666668,5
XhgDsQlEnuU.001,13.366,0.8910666666666667,3
XhgDsQlEnuU.002,13.164,0.8775999999999999,5
XkeSLRAftxA.001,14.706,0.9804,2
XkeSLRAftxA.004,14.706,0.9804,2
XkeSLRAftxA.005,14.736,0.9824,3
XmWA7zTJj-c.003,15.0,1.0,1
XoyQKsK7OtA.000,13.948,0.9298666666666668,1
XpY-cxkbYdo.002,3.608,0.2405333333333333,2
XvV4YdhpC2w.001,14.026,0.9350666666666666,4
XvV4YdhpC2w.002,13.738,0.9158666666666666,4
XvV4YdhpC2w.004,14.154,0.9436,4
Y-YdRocu0os.001,13.522,0.9014666666666666,4
Y-_JeJoCjUo.001,14.606,0.9737333333333332,3
Y-_JeJoCjUo.005,13.0,0.8666666666666667,5
Y1LXjxAQihQ.004,13.356,0.8904,5
Y1LrgyCJtpU.000,12.03,0.8019999999999999,7
Y1LrgyCJtpU.001,11.888,0.7925333333333333,4
Y1LrgyCJtpU.002,11.902,0.7934666666666667,7
Y1LrgyCJtpU.003,8.406,0.5604,9
Y1LrgyCJtpU.005,13.608,0.9072,5
Y2An1KkoHzY.002,14.35,0.9566666666666668,3
Y6iogSmj6FQ.002,10.71,0.7140000000000001,9
Y6iogSmj6FQ.003,12.618,0.8412000000000001,4
Y6iogSmj6FQ.005,13.798,0.9198666666666668,5
Y8gv_ZK3w4A.000,13.554,0.9036,2
Y8gv_ZK3w4A.002,14.45,0.9633333333333332,2
Y8gv_ZK3w4A.003,11.816,0.7877333333333334,5
Y8gv_ZK3w4A.004,14.412,0.9608,4
Y9WX7ucPP-o.000,13.862,0.9241333333333334,5
Y9WX7ucPP-o.002,12.874,0.8582666666666667,4
YBsKLg3GMrE.005,13.102,0.8734666666666667,3
YC3X1DcnUrk.000,14.446,0.9630666666666666,3
YC3X1DcnUrk.001,14.254,0.9502666666666666,3
YC3X1DcnUrk.005,14.574,0.9716,3
YEbaKrAxo5I.001,12.228,0.8152,7
YF2QVn1fK1E.002,14.902,0.9934666666666666,1
YF2QVn1fK1E.005,13.634,0.9089333333333334,6
YGJ33FXzJO8.005,13.086,0.8724000000000001,7
YGrCXe2-fVk.001,14.232,0.9488,2
YGrCXe2-fVk.004,13.27,0.8846666666666666,3
YJ5CINQ8v_E.000,15.0,1.0,1
YJ5CINQ8v_E.001,14.77,0.9846666666666668,2
YJ5CINQ8v_E.005,14.998,0.9998666666666666,1
YLKPVl-M3Ck.000,13.39,0.8926666666666667,3
YLKPVl-M3Ck.001,14.026,0.9350666666666666,4
YN0Xd70SqEo.004,11.682,0.7788,6
YNlhBpVk1tw.000,10.714,0.7142666666666667,8
YNlhBpVk1tw.001,11.334,0.7555999999999999,5
YNlhBpVk1tw.002,11.03,0.7353333333333333,9
YNlhBpVk1tw.004,10.056,0.6704,6
YP7N98ECZaI.001,13.41,0.894,6
YP7N98ECZaI.002,11.322,0.7547999999999999,8
YP7N98ECZaI.003,11.098,0.7398666666666667,8
YP7N98ECZaI.004,13.542,0.9028,5
YP7N98ECZaI.005,13.06,0.8706666666666667,7
YPMffqhP0C8.000,14.154,0.9436,4
YPMffqhP0C8.001,13.152,0.8767999999999999,7
YPMffqhP0C8.002,13.736,0.9157333333333334,5
YPMffqhP0C8.004,13.318,0.8878666666666667,5
YPnuq0tDDqk.000,9.924,0.6616,7
YPnuq0tDDqk.003,8.932,0.5954666666666667,7
YXz6s1XNOLs.000,13.256,0.8837333333333334,6
YXz6s1XNOLs.002,11.118,0.7412,3
YXz6s1XNOLs.004,13.236,0.8824000000000001,3
YXz6s1XNOLs.005,13.486,0.8990666666666667,3
YZp79VcnY0w.001,14.966,0.9977333333333332,1
YZp79VcnY0w.002,14.504,0.9669333333333332,5
YZp79VcnY0w.004,14.418,0.9612,2
Ya9Szm73LfE.002,13.182,0.8788,7
Ya9Szm73LfE.003,13.516,0.9010666666666668,5
YbdJd16c3eo.004,15.0,1.0,1
YbxdeEd7wq4.001,14.966,0.9977333333333332,1
YdxS3f4HXaA.005,11.234,0.7489333333333333,6
YiX6thczM1w.001,14.318,0.9545333333333332,3
YiX6thczM1w.002,14.866,0.9910666666666668,2
YiX6thczM1w.005,14.548,0.9698666666666668,2
Yj36y7ELRZE.000,7.974,0.5316,5
Yj36y7ELRZE.001,4.372,0.2914666666666666,3
Yj36y7ELRZE.004,10.694,0.7129333333333334,7
YjXUMygVw7U.002,11.906,0.7937333333333334,6
YjXUMygVw7U.005,10.342,0.6894666666666667,5
YliKljQIX2o.002,14.734,0.9822666666666666,3
YliKljQIX2o.003,14.866,0.9910666666666668,2
YliKljQIX2o.004,14.898,0.9932,2
YocrYFLm4CM.000,14.198,0.9465333333333332,3
YocrYFLm4CM.002,14.542,0.9694666666666668,3
YryBLVZgJj0.001,12.7,0.8466666666666666,8
YryBLVZgJj0.003,13.312,0.8874666666666666,7
YryBLVZgJj0.005,13.22,0.8813333333333334,6
YucM3Zzvekg.001,13.63,0.9086666666666668,7
YuoLr4xDvbE.000,14.158,0.9438666666666666,3
YuoLr4xDvbE.002,13.572,0.9048,6
YuoLr4xDvbE.004,14.218,0.9478666666666666,4
YuoLr4xDvbE.005,13.35,0.89,5
YwsVpkumbJc.002,14.578,0.9718666666666668,2
YyHOKFYDZ5Y.002,10.776,0.7184,9
YyHOKFYDZ5Y.004,12.652,0.8434666666666666,5
YyHOKFYDZ5Y.005,13.538,0.9025333333333332,6
YyYDxAyV_Aw.003,14.902,0.9934666666666666,1
YygvfVxOWP8.000,14.902,0.9934666666666666,1
YygvfVxOWP8.005,14.8,0.9866666666666668,3
YzNbGMNr3z0.001,14.502,0.9668,5
YzcZY1mUZfc.000,14.966,0.9977333333333332,1
YzcZY1mUZfc.001,14.186,0.9457333333333332,4
YzcZY1mUZfc.002,14.834,0.9889333333333332,2
YzcZY1mUZfc.003,14.934,0.9956,1
YzcZY1mUZfc.004,13.498,0.8998666666666666,8
YzcZY1mUZfc.005,13.958,0.9305333333333332,5
Z-CIdOjWcKc.001,12.354,0.8236,6
Z3E1jkaNRKs.000,12.862,0.8574666666666667,7
Z3E1jkaNRKs.001,6.912,0.4608,7
Z3E1jkaNRKs.003,12.574,0.8382666666666666,7
Z3FdUfZLHyw.000,9.668,0.6445333333333333,7
Z3FdUfZLHyw.001,9.99,0.666,5
Z3FdUfZLHyw.002,12.682,0.8454666666666667,4
Z3FdUfZLHyw.004,12.926,0.8617333333333334,7
Z3FdUfZLHyw.005,13.446,0.8964,5
Z5S5uGXkNuc.001,4.252,0.2834666666666666,1
Z5S5uGXkNuc.002,14.606,0.9737333333333332,3
Z5S5uGXkNuc.004,14.478,0.9652,3
Z6vQQvro86Y.001,13.15,0.8766666666666667,7
Z6vQQvro86Y.002,12.862,0.8574666666666667,7
Z6vQQvro86Y.004,12.77,0.8513333333333333,6
Z6vQQvro86Y.005,13.738,0.9158666666666666,4
Z9GzSxQHKSI.001,14.246,0.9497333333333332,5
Z9GzSxQHKSI.004,14.898,0.9932,2
ZCLfVue6xAg.001,13.488,0.8992,4
ZCLfVue6xAg.002,14.48,0.9653333333333334,3
ZCLfVue6xAg.003,13.022,0.8681333333333333,7
ZCLfVue6xAg.005,13.706,0.9137333333333332,4
ZFOb9zsgLLY.003,14.998,0.9998666666666666,1
ZGox7tevC6A.004,13.694,0.9129333333333334,7
ZGox7tevC6A.005,12.61,0.8406666666666667,6
ZHya-p83XPQ.002,12.848,0.8565333333333334,4
ZIk7N-xHvF4.000,12.24,0.8160000000000001,4
ZIk7N-xHvF4.002,13.936,0.9290666666666668,3
ZIk7N-xHvF4.003,14.194,0.9462666666666668,2
ZIk7N-xHvF4.004,14.702,0.9801333333333332,3
ZIyfXdCxN9E.000,12.228,0.8152,7
ZNJFmNiWC4I.000,13.798,0.9198666666666668,5
ZNJFmNiWC4I.001,11.59,0.7726666666666666,7
ZNJFmNiWC4I.003,11.3,0.7533333333333334,7
ZNJFmNiWC4I.005,14.638,0.9758666666666668,3
ZNRfeL8nPfw.000,13.578,0.9052,4
ZNRfeL8nPfw.001,14.706,0.9804,2
ZNRfeL8nPfw.003,14.154,0.9436,4
ZNRfeL8nPfw.004,13.13,0.8753333333333334,4
ZNRfeL8nPfw.005,13.832,0.9221333333333334,5
ZNymNgd5EuQ.000,13.272,0.8848,2
ZNymNgd5EuQ.004,13.734,0.9156,5
ZO5JoyVTat8.000,14.642,0.9761333333333332,2
ZO5JoyVTat8.001,14.13,0.942,2
ZO5JoyVTat8.002,14.06,0.9373333333333334,4
ZO5JoyVTat8.004,13.868,0.9245333333333332,4
ZO5JoyVTat8.005,13.898,0.9265333333333332,4
ZRl_k6DzTeI.000,14.67,0.978,3
ZRl_k6DzTeI.001,13.644,0.9096,4
ZRl_k6DzTeI.004,13.762,0.9174666666666668,6
ZRrduU1CXqU.001,14.068,0.9378666666666666,3
ZRrduU1CXqU.002,14.674,0.9782666666666666,2
ZRrduU1CXqU.003,14.704,0.9802666666666668,3
ZRrduU1CXqU.004,12.812,0.8541333333333333,4
ZRrduU1CXqU.005,14.444,0.9629333333333334,4
ZT7cEiaYGp8.000,14.394,0.9596,2
ZX3okNzASCs.000,14.934,0.9956,1
ZX3okNzASCs.002,14.542,0.9694666666666668,3
ZXeO5dRFrj0.001,14.642,0.9761333333333332,2
ZXeO5dRFrj0.005,14.998,0.9998666666666666,1
ZYrFfvp7_Mo.000,14.186,0.9457333333333332,4
Z_STuUHKQTg.002,12.746,0.8497333333333333,4
Z_STuUHKQTg.003,13.29,0.8859999999999999,4
Z_STuUHKQTg.004,13.514,0.9009333333333333,4
ZaihsIQZCx8.002,14.642,0.9761333333333332,2
ZaihsIQZCx8.003,13.794,0.9196,6
ZeGT9pSG734.002,14.548,0.9698666666666668,2
ZeGT9pSG734.003,12.654,0.8436,3
ZeGT9pSG734.004,9.224,0.6149333333333333,6
ZgFh3JPMs3Q.001,9.036,0.6023999999999999,5
ZgFh3JPMs3Q.002,13.726,0.9150666666666668,7
ZgFh3JPMs3Q.003,14.45,0.9633333333333332,2
ZhPQrqxo2mw.000,14.838,0.9892,1
ZhPQrqxo2mw.004,14.902,0.9934666666666666,1
ZhPQrqxo2mw.005,14.354,0.9569333333333332,2
Zi7QHI_5ipU.000,13.972,0.9314666666666668,3
Zi7QHI_5ipU.004,14.486,0.9657333333333332,1
Zi7QHI_5ipU.005,12.93,0.862,6
ZiKxJbVI5_g.000,14.414,0.9609333333333332,3
ZiKxJbVI5_g.001,14.998,0.9998666666666666,1
ZiKxJbVI5_g.002,14.478,0.9652,3
ZiKxJbVI5_g.004,14.126,0.9417333333333332,3
ZkypeQdzgvQ.000,12.866,0.8577333333333333,6
ZkypeQdzgvQ.002,12.004,0.8002666666666667,6
ZkypeQdzgvQ.003,10.182,0.6788000000000001,5
ZkypeQdzgvQ.004,12.656,0.8437333333333333,4
ZlcINjtdkQQ.000,14.16,0.944,3
ZlcINjtdkQQ.001,13.482,0.8987999999999999,4
Znixev2a1AI.000,14.538,0.9692,4
Znixev2a1AI.001,14.384,0.9589333333333332,3
Znixev2a1AI.004,14.158,0.9438666666666666,3
ZoHY-rWJsyw.000,12.132,0.8088,6
ZoHY-rWJsyw.001,14.256,0.9504,3
ZoHY-rWJsyw.004,14.192,0.9461333333333334,3
ZqbJIM7rmO8.001,12.038,0.8025333333333333,5
ZqbJIM7rmO8.003,13.352,0.8901333333333333,5
ZqbJIM7rmO8.005,13.698,0.9132,6
Zvdh8ym1Yrg.001,11.97,0.798,6
Zvdh8ym1Yrg.003,12.61,0.8406666666666667,6
Zvdh8ym1Yrg.004,11.988,0.7992,3
Zvdh8ym1Yrg.005,13.958,0.9305333333333332,5
ZvxUUh2wN7s.002,10.144,0.6762666666666667,8
Zwu5Y5r3Lrs.001,13.586,0.9057333333333334,2
Zwu5Y5r3Lrs.003,14.902,0.9934666666666666,1
Zy9Xg3TdZJk.001,14.158,0.9438666666666666,3
_01AyUz9J9I.002,13.986,0.9324,6
_01AyUz9J9I.005,12.546,0.8363999999999999,6
_0bg1TLPP-I.004,13.616,0.9077333333333332,4
_0bg1TLPP-I.005,13.258,0.8838666666666666,4
_2DSmy36OEM.001,8.126,0.5417333333333333,7
_7hGh6VU4IU.000,11.166,0.7444000000000001,7
_7hGh6VU4IU.003,13.47,0.898,7
_7hGh6VU4IU.004,13.414,0.8942666666666667,5
_7hGh6VU4IU.005,12.582,0.8388000000000001,5
_7s27dUoYVg.000,13.834,0.9222666666666668,4
_7s27dUoYVg.003,14.834,0.9889333333333332,2
_G3kw9HwCqY.000,12.74,0.8493333333333334,7
_G3kw9HwCqY.002,12.164,0.8109333333333333,7
_G3kw9HwCqY.004,12.502,0.8334666666666667,9
_G3kw9HwCqY.005,11.618,0.7745333333333334,6
_GFregyrwfo.002,12.638,0.8425333333333334,7
_GFregyrwfo.004,12.744,0.8496,5
_GFregyrwfo.005,12.262,0.8174666666666667,5
_IS6GFmQYj4.000,13.032,0.8688,5
_IS6GFmQYj4.002,12.936,0.8623999999999999,5
_IS6GFmQYj4.003,14.022,0.9348,5
_IS6GFmQYj4.004,14.836,0.9890666666666666,2
_LWrd9t4oZw.003,13.838,0.9225333333333332,3
_Py_lytyY5A.005,13.96,0.9306666666666668,5
_Q4wOgixh7E.000,14.35,0.9566666666666668,3
_QXI4n_FRN4.005,14.478,0.9652,3
_RAGzfJnpUE.001,11.674,0.7782666666666667,8
_RAGzfJnpUE.003,13.446,0.8964,5
_S_bWJwqsmM.004,11.708,0.7805333333333333,9
_S_bWJwqsmM.005,8.314,0.5542666666666667,8
_UnoRkHkYB8.003,11.77,0.7846666666666666,8
_VsE38xSmdM.001,14.934,0.9956,1
_X6_C_Oy9VA.000,13.866,0.9244,4
_X6_C_Oy9VA.001,14.446,0.9630666666666666,3
_X6_C_Oy9VA.003,14.122,0.9414666666666668,4
_X6_C_Oy9VA.004,12.926,0.8617333333333334,7
_X6_C_Oy9VA.005,14.15,0.9433333333333334,5
_YYBXI2mXv4.000,13.574,0.9049333333333334,5
_ZAqTHlu2ts.001,14.132,0.9421333333333332,3
_ZAqTHlu2ts.004,14.612,0.9741333333333332,2
_ZAqTHlu2ts.005,13.966,0.9310666666666666,3
_ZjEr8ybbFM.000,11.706,0.7804,8
_bOOlidEWgY.001,14.866,0.9910666666666668,2
_fFmEyvWgfA.004,12.268,0.8178666666666667,5
_fJcW5234bY.000,13.09,0.8726666666666667,6
_fJcW5234bY.002,12.638,0.8425333333333334,7
_fJcW5234bY.004,14.608,0.9738666666666668,3
_g3M_MoFIvA.001,13.99,0.9326666666666666,5
_g3M_MoFIvA.004,12.49,0.8326666666666667,6
_g3M_MoFIvA.005,14.126,0.9417333333333332,3
_hR9AD-eIy8.000,13.264,0.8842666666666666,3
_hR9AD-eIy8.005,14.222,0.9481333333333332,3
_hmiW83i0GY.000,12.108,0.8072,5
_kK9tGN883Y.000,9.372,0.6248,8
_kK9tGN883Y.004,8.258,0.5505333333333333,6
_mtiuHyOFXg.001,14.998,0.9998666666666666,1
_mtiuHyOFXg.003,13.898,0.9265333333333332,4
_mtiuHyOFXg.005,14.164,0.9442666666666668,3
_plk5k7PBEg.001,14.702,0.9801333333333332,3
_tOtBfJlWFs.000,12.238,0.8158666666666666,3
_uNup91ZYw0.001,14.678,0.9785333333333334,1
_uNup91ZYw0.002,14.998,0.9998666666666666,1
_zI6qgTJOSA.005,12.742,0.8494666666666667,5
_zs9K5Gtkwo.002,13.574,0.9049333333333334,5
_zs9K5Gtkwo.003,14.44,0.9626666666666668,5
_ztmNiy8D3c.000,10.752,0.7168,8
_ztmNiy8D3c.001,12.902,0.8601333333333333,5
_ztmNiy8D3c.003,12.578,0.8385333333333332,6
a-nUsP7oETI.000,13.81,0.9206666666666669,2
a-nUsP7oETI.005,12.748,0.8498666666666667,5
a38rz5AIslE.001,14.222,0.9481333333333332,3
a38rz5AIslE.003,13.698,0.9132,6
a4bCX4P_5KI.000,13.93,0.9286666666666666,4
a5-PJqy9QmU.001,10.596,0.7064,6
a5-PJqy9QmU.002,13.734,0.9156,5
a5NTqK367wo.000,13.968,0.9312,4
a5tVPpLsaGc.002,14.318,0.9545333333333332,3
a5tVPpLsaGc.003,14.966,0.9977333333333332,1
a84s1DYag-I.001,14.414,0.9609333333333332,3
a84s1DYag-I.004,13.744,0.9162666666666668,4
a97PXgrKSxo.000,14.674,0.9782666666666666,2
a97PXgrKSxo.003,14.158,0.9438666666666666,3
a97PXgrKSxo.005,14.706,0.9804,2
aFVFvJNnFt0.000,14.322,0.9548,2
aFVFvJNnFt0.001,14.198,0.9465333333333332,3
aFVFvJNnFt0.003,13.486,0.8990666666666667,3
aFVFvJNnFt0.004,15.0,1.0,1
aFVFvJNnFt0.005,14.518,0.9678666666666668,1
aIh8DTa3RVg.001,12.932,0.8621333333333333,6
aJjAtOC8AQU.005,13.83,0.922,5
aKLadP_Wev8.000,14.738,0.9825333333333331,2
aKLadP_Wev8.001,14.542,0.9694666666666668,3
aLAqJkRWKuk.000,13.584,0.9056,3
aLAqJkRWKuk.002,13.326,0.8884000000000001,3
aLvpOYqzErk.000,6.288,0.4192,4
aMPe0uSKqF4.001,13.672,0.9114666666666668,5
aMPe0uSKqF4.002,14.61,0.974,2
aMPe0uSKqF4.003,13.806,0.9204,3
aMPe0uSKqF4.004,14.414,0.9609333333333332,3
aMPe0uSKqF4.005,13.902,0.9268,3
aMmEPRJGocM.000,14.242,0.9494666666666668,6
aMmEPRJGocM.004,14.378,0.9585333333333332,4
aPTNxA43WHY.000,14.834,0.9889333333333332,2
aPTNxA43WHY.002,14.702,0.9801333333333332,3
aQVGVhcMBtE.004,14.13,0.942,4
aaDlp62qn60.002,8.802,0.5868,8
ahqyOhg6D7c.003,14.314,0.9542666666666668,4
ai-RZb0ZpKI.002,14.902,0.9934666666666666,1
ai-RZb0ZpKI.003,14.966,0.9977333333333332,1
alucqviYJFE.001,13.574,0.9049333333333334,5
alucqviYJFE.002,13.186,0.8790666666666667,6
alucqviYJFE.003,14.67,0.978,3
alucqviYJFE.004,13.514,0.9009333333333333,4
ana5C73n9bY.000,13.606,0.9070666666666668,5
ana5C73n9bY.001,13.742,0.9161333333333334,3
ana5C73n9bY.002,13.222,0.8814666666666666,5
ana5C73n9bY.003,13.9,0.9266666666666666,5
ana5C73n9bY.004,14.09,0.9393333333333334,4
ana5C73n9bY.005,13.058,0.8705333333333333,6
aoRjg63uRww.003,12.706,0.8470666666666666,6
aoRjg63uRww.004,14.218,0.9478666666666666,4
aptKaxP81xA.000,13.774,0.9182666666666666,3
aptKaxP81xA.002,14.094,0.9396,3
aptKaxP81xA.004,14.546,0.9697333333333332,2
aqA6oI5L1RQ.005,14.638,0.9758666666666668,3
aqK-wcGILjw.000,14.36,0.9573333333333331,2
aqd4_4ga1fQ.000,13.83,0.922,5
aqd4_4ga1fQ.001,12.168,0.8111999999999999,6
aqd4_4ga1fQ.003,12.266,0.8177333333333333,4
aqd4_4ga1fQ.004,12.358,0.8238666666666667,5
ask-ZFRztf8.001,13.642,0.9094666666666666,4
ask-ZFRztf8.002,13.638,0.9092,5
