clip_id,split_official,duration_sec,audio_path
8KyS0FKbKfI.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8KyS0FKbKfI.002.wav
8OGiv7FetSQ.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8OGiv7FetSQ.000.wav
8OGiv7FetSQ.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8OGiv7FetSQ.001.wav
8OGiv7FetSQ.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8OGiv7FetSQ.002.wav
8OGiv7FetSQ.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8OGiv7FetSQ.004.wav
8PXQ_5tUv74.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8PXQ_5tUv74.000.wav
8PXQ_5tUv74.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8PXQ_5tUv74.001.wav
8PXQ_5tUv74.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8PXQ_5tUv74.004.wav
8PXQ_5tUv74.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8PXQ_5tUv74.005.wav
8QtlG5ujHyc.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8QtlG5ujHyc.001.wav
8RObWRnyuG0.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8RObWRnyuG0.001.wav
8RVJqjILSD0.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8RVJqjILSD0.000.wav
8RVJqjILSD0.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8RVJqjILSD0.001.wav
8RVJqjILSD0.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8RVJqjILSD0.003.wav
8XBprf4NyOg.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8XBprf4NyOg.001.wav
8XBprf4NyOg.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8XBprf4NyOg.002.wav
8XBprf4NyOg.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8XBprf4NyOg.004.wav
8XBprf4NyOg.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8XBprf4NyOg.005.wav
8XJCdulCPkM.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8XJCdulCPkM.003.wav
8XJCdulCPkM.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8XJCdulCPkM.004.wav
8XJCdulCPkM.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8XJCdulCPkM.005.wav
8YQKwMdiaAE.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8YQKwMdiaAE.001.wav
8YQKwMdiaAE.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8YQKwMdiaAE.002.wav
8Yo-27O0P38.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8Yo-27O0P38.003.wav
8Z6PrQdqffA.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8Z6PrQdqffA.001.wav
8Z6PrQdqffA.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8Z6PrQdqffA.002.wav
8Z6PrQdqffA.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8Z6PrQdqffA.004.wav
8Z6PrQdqffA.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8Z6PrQdqffA.005.wav
8ZHpqRJ39HA.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8ZHpqRJ39HA.002.wav
8ZHpqRJ39HA.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8ZHpqRJ39HA.003.wav
8ZHpqRJ39HA.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8ZHpqRJ39HA.004.wav
8ZHpqRJ39HA.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8ZHpqRJ39HA.005.wav
8aLr0vNobr4.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8aLr0vNobr4.000.wav
8aLr0vNobr4.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8aLr0vNobr4.001.wav
8aLr0vNobr4.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8aLr0vNobr4.004.wav
8aPfoJiDeBY.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8aPfoJiDeBY.004.wav
8bn3HZY76xU.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8bn3HZY76xU.000.wav
8bn3HZY76xU.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8bn3HZY76xU.001.wav
8bn3HZY76xU.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8bn3HZY76xU.004.wav
8c4_VDh2r5s.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8c4_VDh2r5s.001.wav
8cIuBkFoh0s.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8cIuBkFoh0s.000.wav
8dVcA5J1Dcw.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8dVcA5J1Dcw.000.wav
8e4nnel_x-M.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8e4nnel_x-M.001.wav
8e4nnel_x-M.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8e4nnel_x-M.005.wav
8eeZjC_bmtc.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8eeZjC_bmtc.001.wav
8eeZjC_bmtc.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8eeZjC_bmtc.005.wav
8g5jPiQ6XdA.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8g5jPiQ6XdA.001.wav
8g5jPiQ6XdA.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8g5jPiQ6XdA.003.wav
8g5jPiQ6XdA.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8g5jPiQ6XdA.004.wav
8gvBbE6iZNo.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8gvBbE6iZNo.001.wav
8gvBbE6iZNo.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8gvBbE6iZNo.003.wav
8gvBbE6iZNo.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8gvBbE6iZNo.005.wav
8hGOOynn3ZU.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8hGOOynn3ZU.003.wav
8hGOOynn3ZU.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8hGOOynn3ZU.005.wav
8hW6WfYBP18.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8hW6WfYBP18.001.wav
8hW6WfYBP18.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8hW6WfYBP18.005.wav
8hfhLOXpCNM.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8hfhLOXpCNM.002.wav
8hfhLOXpCNM.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8hfhLOXpCNM.005.wav
8i7H-uSCQcc.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8i7H-uSCQcc.001.wav
8i7H-uSCQcc.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8i7H-uSCQcc.004.wav
8lg8A_zFOmg.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8lg8A_zFOmg.000.wav
8mZZlnbmOYE.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8mZZlnbmOYE.000.wav
8mZZlnbmOYE.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8mZZlnbmOYE.001.wav
8mZZlnbmOYE.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8mZZlnbmOYE.003.wav
8mZZlnbmOYE.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8mZZlnbmOYE.004.wav
8n6G3V3-Tk8.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8n6G3V3-Tk8.002.wav
8n6G3V3-Tk8.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8n6G3V3-Tk8.005.wav
8narByy2B5g.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8narByy2B5g.000.wav
8narByy2B5g.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8narByy2B5g.001.wav
8narByy2B5g.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8narByy2B5g.004.wav
8pM3X-xsD4s.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8pM3X-xsD4s.001.wav
8py6SksNsZQ.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8py6SksNsZQ.001.wav
8py6SksNsZQ.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8py6SksNsZQ.002.wav
8py6SksNsZQ.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8py6SksNsZQ.003.wav
8py6SksNsZQ.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8py6SksNsZQ.005.wav
8qDKGnABATw.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8qDKGnABATw.001.wav
8qG1sMihtPA.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8qG1sMihtPA.000.wav
8qG1sMihtPA.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8qG1sMihtPA.003.wav
8qG1sMihtPA.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8qG1sMihtPA.004.wav
8qesctueAV0.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8qesctueAV0.000.wav
8toLcoDcGOY.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8toLcoDcGOY.001.wav
8toLcoDcGOY.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8toLcoDcGOY.003.wav
8waTw8jF1Ys.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8waTw8jF1Ys.000.wav
8xHdW7Zx_OY.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8xHdW7Zx_OY.000.wav
8xHdW7Zx_OY.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8xHdW7Zx_OY.001.wav
8yFYvQ_kxW8.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8yFYvQ_kxW8.000.wav
8yFYvQ_kxW8.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8yFYvQ_kxW8.001.wav
8yFYvQ_kxW8.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8yFYvQ_kxW8.003.wav
8yFYvQ_kxW8.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8yFYvQ_kxW8.005.wav
8z-WF2UNRb8.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8z-WF2UNRb8.002.wav
9-lptN92A68.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9-lptN92A68.005.wav
90p68AEmNMA.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\90p68AEmNMA.000.wav
90p68AEmNMA.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\90p68AEmNMA.001.wav
93XyRBd_HqU.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\93XyRBd_HqU.002.wav
98fnGDVky00.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\98fnGDVky00.000.wav
98fnGDVky00.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\98fnGDVky00.001.wav
98fnGDVky00.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\98fnGDVky00.002.wav
98fnGDVky00.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\98fnGDVky00.003.wav
98fnGDVky00.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\98fnGDVky00.004.wav
98fnGDVky00.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\98fnGDVky00.005.wav
99OBSlFjLXI.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\99OBSlFjLXI.000.wav
99OBSlFjLXI.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\99OBSlFjLXI.002.wav
9AsxY-x-TjM.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9AsxY-x-TjM.000.wav
9AsxY-x-TjM.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9AsxY-x-TjM.002.wav
9AsxY-x-TjM.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9AsxY-x-TjM.004.wav
9CPKW0sqR3E.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9CPKW0sqR3E.000.wav
9CPKW0sqR3E.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9CPKW0sqR3E.001.wav
9CPKW0sqR3E.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9CPKW0sqR3E.002.wav
9CPKW0sqR3E.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9CPKW0sqR3E.003.wav
9CPKW0sqR3E.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9CPKW0sqR3E.005.wav
9Crw2RtrBcY.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9Crw2RtrBcY.000.wav
9Crw2RtrBcY.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9Crw2RtrBcY.001.wav
9Crw2RtrBcY.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9Crw2RtrBcY.002.wav
9Crw2RtrBcY.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9Crw2RtrBcY.003.wav
9Crw2RtrBcY.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9Crw2RtrBcY.004.wav
9DF_-PXbpkg.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9DF_-PXbpkg.001.wav
9DF_-PXbpkg.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9DF_-PXbpkg.002.wav
9DF_-PXbpkg.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9DF_-PXbpkg.003.wav
9FN1KxoTMtQ.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9FN1KxoTMtQ.000.wav
9J-KIPMQmqk.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9J-KIPMQmqk.004.wav
9J-KIPMQmqk.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9J-KIPMQmqk.005.wav
9KAqOrdiZ4I.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9KAqOrdiZ4I.001.wav
9KAqOrdiZ4I.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9KAqOrdiZ4I.002.wav
9Lbj3wpwk-c.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9Lbj3wpwk-c.000.wav
9Lbj3wpwk-c.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9Lbj3wpwk-c.001.wav
9Lbj3wpwk-c.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9Lbj3wpwk-c.003.wav
9Lbj3wpwk-c.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9Lbj3wpwk-c.004.wav
9ND95tPlYt4.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9ND95tPlYt4.000.wav
9QGTbcqb2tM.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9QGTbcqb2tM.001.wav
9QGTbcqb2tM.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9QGTbcqb2tM.002.wav
9QGTbcqb2tM.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9QGTbcqb2tM.003.wav
9QOFKbaPX3M.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9QOFKbaPX3M.000.wav
9QOFKbaPX3M.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9QOFKbaPX3M.001.wav
9QOFKbaPX3M.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9QOFKbaPX3M.002.wav
9RfE2-aTvaM.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9RfE2-aTvaM.000.wav
9RfE2-aTvaM.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9RfE2-aTvaM.001.wav
9RfE2-aTvaM.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9RfE2-aTvaM.003.wav
9SGTRbePKLI.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9SGTRbePKLI.004.wav
9UEBU_yiTPs.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9UEBU_yiTPs.001.wav
9UEBU_yiTPs.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9UEBU_yiTPs.002.wav
9UUtf0_ZR14.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9UUtf0_ZR14.001.wav
9UWCHrG5mys.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9UWCHrG5mys.001.wav
9UWCHrG5mys.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9UWCHrG5mys.004.wav
9XqeGs2MMic.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9XqeGs2MMic.000.wav
9XvDnTa0Z1M.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9XvDnTa0Z1M.003.wav
9ZMIYSBYIh8.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9ZMIYSBYIh8.000.wav
9ZMIYSBYIh8.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9ZMIYSBYIh8.003.wav
9_6auSk_wkY.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9_6auSk_wkY.000.wav
9_6auSk_wkY.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9_6auSk_wkY.004.wav
9_6auSk_wkY.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9_6auSk_wkY.005.wav
9a-3LrB7cDI.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9a-3LrB7cDI.000.wav
9a-3LrB7cDI.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9a-3LrB7cDI.003.wav
9a-3LrB7cDI.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9a-3LrB7cDI.004.wav
9a-3LrB7cDI.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9a-3LrB7cDI.005.wav
9c66Lb7e1BQ.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9c66Lb7e1BQ.002.wav
9c66Lb7e1BQ.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9c66Lb7e1BQ.003.wav
9cHxDnk6SUs.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9cHxDnk6SUs.000.wav
9cHxDnk6SUs.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9cHxDnk6SUs.001.wav
9cHxDnk6SUs.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9cHxDnk6SUs.002.wav
9cHxDnk6SUs.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9cHxDnk6SUs.005.wav
9cWmvIfAAn0.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9cWmvIfAAn0.000.wav
9cj8rrj1wSk.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9cj8rrj1wSk.000.wav
9cj8rrj1wSk.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9cj8rrj1wSk.004.wav
9cj8rrj1wSk.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9cj8rrj1wSk.005.wav
9eNHxfOV2Kg.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9eNHxfOV2Kg.002.wav
9eNHxfOV2Kg.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9eNHxfOV2Kg.004.wav
9hMSThogdKo.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9hMSThogdKo.001.wav
9hqH1PJ6cG8.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9hqH1PJ6cG8.001.wav
9kEyN8a76j4.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9kEyN8a76j4.004.wav
9kEyN8a76j4.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9kEyN8a76j4.005.wav
9mAw0B-mEPQ.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9mAw0B-mEPQ.001.wav
9mAw0B-mEPQ.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9mAw0B-mEPQ.005.wav
9mM_0vrO3wc.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9mM_0vrO3wc.003.wav
9n8dNi-ERQ0.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9n8dNi-ERQ0.003.wav
9n8dNi-ERQ0.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9n8dNi-ERQ0.004.wav
9o10YrQykMk.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9o10YrQykMk.000.wav
9o10YrQykMk.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9o10YrQykMk.002.wav
9o10YrQykMk.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9o10YrQykMk.003.wav
9pGJyf1MXLY.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9pGJyf1MXLY.000.wav
9pGJyf1MXLY.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9pGJyf1MXLY.002.wav
9pGJyf1MXLY.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9pGJyf1MXLY.005.wav
9rF3BEXetOo.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9rF3BEXetOo.000.wav
9sfpnlBRCl0.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9sfpnlBRCl0.000.wav
9uMpKla2OQM.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9uMpKla2OQM.001.wav
9xJ0rFCU-OM.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9xJ0rFCU-OM.004.wav
9xJ0rFCU-OM.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9xJ0rFCU-OM.005.wav
9yZEb6bdxNY.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9yZEb6bdxNY.000.wav
9yZEb6bdxNY.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9yZEb6bdxNY.004.wav
9ydyJKZBWiA.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9ydyJKZBWiA.000.wav
9ydyJKZBWiA.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9ydyJKZBWiA.001.wav
9ydyJKZBWiA.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9ydyJKZBWiA.002.wav
9ydyJKZBWiA.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9ydyJKZBWiA.003.wav
9ydyJKZBWiA.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9ydyJKZBWiA.005.wav
9z5cV1ANYwE.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9z5cV1ANYwE.002.wav
A0braVJH3Pw.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\A0braVJH3Pw.000.wav
A0braVJH3Pw.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\A0braVJH3Pw.001.wav
A0braVJH3Pw.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\A0braVJH3Pw.002.wav
A0braVJH3Pw.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\A0braVJH3Pw.003.wav
A0braVJH3Pw.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\A0braVJH3Pw.004.wav
A1lbD_OCuj4.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\A1lbD_OCuj4.000.wav
A1lbD_OCuj4.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\A1lbD_OCuj4.003.wav
A1lbD_OCuj4.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\A1lbD_OCuj4.005.wav
A3StIKMjn4k.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\A3StIKMjn4k.001.wav
A3StIKMjn4k.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\A3StIKMjn4k.002.wav
