model,split,clip_id,embedding_norm
hubert,train,bzaOB8BoWPU.003,4.363798
hubert,train,bzaOB8BoWPU.005,3.8049283
hubert,train,c-c6xhtIq84.004,4.3688164
hubert,train,c2LeNguVNrI.002,4.3247433
hubert,train,c2LeNguVNrI.003,4.246858
hubert,train,c3SQSM9OIsA.001,4.22605
hubert,train,c3SQSM9OIsA.005,4.260448
hubert,train,c3esnCQDoKc.003,4.2515783
hubert,train,c3esnCQDoKc.004,4.175682
hubert,train,c4XnKouozXU.000,4.206916
hubert,train,c4XnKouozXU.001,4.4525084
hubert,train,c4XnKouozXU.003,4.292949
hubert,train,c4XnKouozXU.004,4.238168
hubert,train,c4YxfATgYkw.002,4.2939878
hubert,train,c5ZnKbaNCE8.000,3.8062544
hubert,train,c5ZnKbaNCE8.003,3.7936654
hubert,train,c5ZnKbaNCE8.005,3.826201
hubert,train,c672aEuUa-g.002,4.1910906
hubert,train,c672aEuUa-g.004,4.092732
hubert,train,c7tczvW3_dQ.000,4.4038925
hubert,train,c7tczvW3_dQ.002,4.109908
hubert,train,c7tczvW3_dQ.005,4.35574
hubert,train,cA43Gfcg0QA.000,4.3168683
hubert,train,cA43Gfcg0QA.001,4.212783
hubert,train,cA43Gfcg0QA.003,4.050756
hubert,train,cA43Gfcg0QA.004,4.135911
hubert,train,cBR5cDwwdno.001,3.9640749
hubert,train,cBR5cDwwdno.003,4.00909
hubert,train,cBR5cDwwdno.004,3.9664211
hubert,train,cBR5cDwwdno.005,4.1082377
hubert,train,cFGjJg-2zOk.000,4.2414026
hubert,train,cFGjJg-2zOk.001,3.8593075
hubert,train,cFGjJg-2zOk.002,4.17097
hubert,train,cFGjJg-2zOk.003,4.125406
hubert,train,cFGjJg-2zOk.005,4.5967216
hubert,train,cLaZxEf1nE4.001,4.3196025
hubert,train,cLaZxEf1nE4.002,4.141255
hubert,train,cLaZxEf1nE4.003,4.0936885
hubert,train,cNXnowQb7rs.002,4.449866
hubert,train,cNXnowQb7rs.003,4.035101
hubert,train,cNXnowQb7rs.004,4.3393526
hubert,train,cNXnowQb7rs.005,4.242905
hubert,train,cOirMOCpdo8.000,4.0072427
hubert,train,cOirMOCpdo8.001,4.1959023
hubert,train,cOirMOCpdo8.003,4.25128
hubert,train,cOirMOCpdo8.005,4.2760606
hubert,train,cOo5N1qblyw.003,6.125164
hubert,train,cOossY5pTrU.001,3.8923259
hubert,train,cOossY5pTrU.002,3.8262196
hubert,train,cOossY5pTrU.003,3.960933
hubert,train,cP_dSXql7z8.000,4.308082
hubert,train,cP_dSXql7z8.001,4.242006
hubert,train,cP_dSXql7z8.002,4.1678424
hubert,train,cP_dSXql7z8.003,4.255181
hubert,train,cP_dSXql7z8.004,4.376727
hubert,train,cP_dSXql7z8.005,4.2342825
hubert,train,cQRFb-xa4Vc.002,4.400202
hubert,train,cQRFb-xa4Vc.005,4.526486
hubert,train,cRDYrvxRJ6U.001,4.4214664
hubert,train,cRg95950rAg.001,3.8415031
hubert,train,cSyVbIYfwxA.004,3.9421375
hubert,train,cT3oyHhUznw.003,4.639617
hubert,train,cT3oyHhUznw.004,4.083868
hubert,train,cTbfp7nkX8c.000,4.5081406
hubert,train,cTbfp7nkX8c.002,4.290816
hubert,train,cTbfp7nkX8c.005,3.6609685
hubert,train,cWZudzeJVXg.000,4.076815
hubert,train,cWZudzeJVXg.002,3.864636
hubert,train,cWZudzeJVXg.003,4.0341334
hubert,train,cWZudzeJVXg.004,4.4254084
hubert,train,cY3nHc5fDYE.000,3.9356527
hubert,train,cY3nHc5fDYE.003,3.9717035
hubert,train,cZ6xhB5yhfY.001,4.254748
hubert,train,c_pyBvsSlCY.004,4.1412563
hubert,train,cdtZKwM5NIM.004,3.7611015
hubert,train,ce7t2PgzMGw.000,4.2102947
hubert,train,cgGCyBMdGrA.001,4.3538218
hubert,train,cgGCyBMdGrA.003,4.5251493
hubert,train,cgT-3CHBmKs.000,4.2004848
hubert,train,cgT-3CHBmKs.003,5.798575
hubert,train,cgT-3CHBmKs.004,4.1102347
hubert,train,cgT-3CHBmKs.005,4.475495
hubert,train,cgp1OzTOq1o.000,4.121074
hubert,train,cgp1OzTOq1o.002,4.0476475
hubert,train,cgp1OzTOq1o.004,4.0770626
hubert,train,cgp1OzTOq1o.005,4.107972
hubert,train,ch2BcBv4SdQ.002,4.2559595
hubert,train,ciWUq6iQTIE.000,4.076858
hubert,train,ciWUq6iQTIE.002,4.1818967
hubert,train,cjbh1lfr43c.005,4.517352
hubert,train,clMg72MI8rw.004,4.453643
hubert,train,cnsvc0alWOA.000,4.16525
hubert,train,cnsvc0alWOA.004,4.0227613
hubert,train,cpzY1b6wJqs.002,4.1480126
hubert,train,cuyIFvYNLFE.000,4.0131345
hubert,train,cvHqtadNJDo.000,4.389467
hubert,train,cvHqtadNJDo.004,4.53998
hubert,train,cvg03XGFjCk.001,4.2602344
hubert,train,cvg03XGFjCk.002,4.1991844
hubert,train,cvg03XGFjCk.004,4.1031528
hubert,train,cvg03XGFjCk.005,4.0978246
hubert,train,cx8IycWgMVs.003,4.039837
hubert,train,cx8IycWgMVs.005,4.313576
hubert,train,cxJ0u6r0-pU.000,4.278881
hubert,train,cxJ0u6r0-pU.001,4.356066
hubert,train,cxJ0u6r0-pU.002,4.2162824
hubert,train,cxJ0u6r0-pU.003,4.3587565
hubert,train,cxJ0u6r0-pU.005,4.180259
hubert,train,cyma9Q6QF6M.001,4.384455
hubert,train,czImT1Wn1og.001,4.142779
hubert,train,czImT1Wn1og.002,4.2454443
hubert,train,d-cZdeTp0jo.000,4.036131
hubert,train,d-cZdeTp0jo.001,5.332507
hubert,train,d1eh3dHNi1Y.001,4.516808
hubert,train,d4cPiUXpGbc.000,4.3803086
hubert,train,d4cPiUXpGbc.002,4.124564
hubert,train,d4cPiUXpGbc.005,4.2549524
hubert,train,d4iSwRMV0bA.002,4.4998355
hubert,train,d5ujzxBlvwY.001,4.0952563
hubert,train,d69zeSpdyCI.000,4.0129895
hubert,train,d8skGb2ycio.000,4.348436
hubert,train,d8skGb2ycio.003,4.323133
hubert,train,d9_YDJdF-7I.000,4.2936225
hubert,train,d9_YDJdF-7I.002,4.3681164
hubert,train,d9_YDJdF-7I.003,4.257166
hubert,train,dB-kMg4t-V8.001,4.4910183
hubert,train,dB-kMg4t-V8.002,4.568122
hubert,train,dB2XYhvqUBU.000,4.544392
hubert,train,dB2XYhvqUBU.001,4.1861105
hubert,train,dB2XYhvqUBU.003,4.154404
hubert,train,dB2XYhvqUBU.004,4.282207
hubert,train,dB65He57Ki8.001,4.2702065
hubert,train,dB65He57Ki8.002,4.3425336
hubert,train,dB65He57Ki8.005,4.169286
hubert,train,dDi6vy-OZRg.002,4.119342
hubert,train,dDi6vy-OZRg.003,4.309633
hubert,train,dDi6vy-OZRg.005,4.350866
hubert,train,dIa0U29hVvU.001,4.3891907
hubert,train,dIa0U29hVvU.003,4.3169837
hubert,train,dIa0U29hVvU.005,4.1646543
hubert,train,dJlEHhyij5k.000,4.1374598
hubert,train,dJlEHhyij5k.001,4.228493
hubert,train,dLaqub4BEsA.001,4.2461944
hubert,train,dLaqub4BEsA.002,4.0213566
hubert,train,dLaqub4BEsA.003,4.158033
hubert,train,dLaqub4BEsA.004,4.3128595
hubert,train,dLltwqkvsNg.001,4.2189965
hubert,train,dLltwqkvsNg.002,4.0204077
hubert,train,dLltwqkvsNg.003,3.996064
hubert,train,dLltwqkvsNg.005,4.19859
hubert,train,dNXqs5HNijI.001,4.2958145
hubert,train,dNXqs5HNijI.002,4.288152
hubert,train,dNXqs5HNijI.003,4.246855
hubert,train,dNXqs5HNijI.004,4.290586
hubert,train,dOFnHXRLEdM.001,4.359705
hubert,train,dOFnHXRLEdM.005,4.1650186
hubert,train,dQOeQYWIgm8.000,4.268179
hubert,train,dQOeQYWIgm8.001,4.352505
hubert,train,dQOeQYWIgm8.004,4.2501154
hubert,train,dRP8ZaAryro.000,4.3209505
hubert,train,dRP8ZaAryro.001,4.362371
hubert,train,dRP8ZaAryro.003,4.259964
hubert,train,dRP8ZaAryro.004,4.2060723
hubert,train,dRP8ZaAryro.005,4.355533
hubert,train,dRYEzqUa_Rc.000,3.9526753
hubert,train,dRr2JtdzUpU.004,3.9404345
hubert,train,dRr2JtdzUpU.005,4.106049
hubert,train,dS2XOB8kmr4.001,3.998745
hubert,train,dT5R3T-Q1kg.002,3.978625
hubert,train,dVbo9Ftlyl0.004,4.0390105
hubert,train,dVbo9Ftlyl0.005,4.1767554
hubert,train,dVwDf5N2NRA.001,3.9530632
hubert,train,dVwDf5N2NRA.002,3.9695065
hubert,train,dVwDf5N2NRA.003,4.1136537
hubert,train,dVwDf5N2NRA.004,3.9301498
hubert,train,dVwDf5N2NRA.005,4.0429115
hubert,train,dY7jG5gS3JE.000,3.9210863
hubert,train,d_POf1pikX0.000,4.5893927
hubert,train,d_POf1pikX0.005,4.403419
hubert,train,datcFOBWYxc.001,4.2983327
hubert,train,datcFOBWYxc.003,4.307668
hubert,train,datcFOBWYxc.005,4.531672
hubert,train,dd0z9mErfSo.002,4.3422155
hubert,train,dd0z9mErfSo.003,4.4769845
hubert,train,dd0z9mErfSo.005,4.218371
hubert,train,dgoc29MVjfE.000,4.4636545
hubert,train,dh6iOU2RtTA.001,4.0521317
hubert,train,dh6iOU2RtTA.003,4.0570955
hubert,train,djsoQkroHpo.000,4.0876336
hubert,train,djsoQkroHpo.001,4.3492208
hubert,train,djsoQkroHpo.003,4.1427307
hubert,train,djsoQkroHpo.005,4.2777905
hubert,train,dkhnv1EBvKI.000,4.2680874
hubert,train,dkhnv1EBvKI.001,4.0488486
hubert,train,dkhnv1EBvKI.002,4.1798124
hubert,train,dkhnv1EBvKI.003,4.1888824
hubert,train,dkhnv1EBvKI.004,4.004377
hubert,train,dkhnv1EBvKI.005,4.0759225
hubert,train,dmOKZLeFKCM.002,4.8742204
hubert,train,dmOKZLeFKCM.004,4.4167047
hubert,train,dmycfNpiWCE.001,4.231839
hubert,train,dmycfNpiWCE.002,4.0808296
hubert,train,dmycfNpiWCE.004,4.158486
hubert,train,dmycfNpiWCE.005,4.3575773
hubert,train,do8FmnQbI5I.000,4.1602173
hubert,train,do8FmnQbI5I.001,4.2373276
hubert,train,do8FmnQbI5I.003,4.3267517
hubert,train,do8FmnQbI5I.004,4.076826
hubert,train,dqVPzqpGX-w.000,3.9985857
hubert,train,duEi37qVB7k.000,4.0357285
hubert,train,dvCKoyBG1pE.001,4.1350574
hubert,train,dvCKoyBG1pE.002,4.180439
hubert,train,dvCKoyBG1pE.004,4.28754
hubert,train,dvMeqVbpKW8.001,4.1430354
hubert,train,dvMeqVbpKW8.002,3.9444501
hubert,train,dvMeqVbpKW8.004,4.3824425
hubert,train,dvMeqVbpKW8.005,4.071924
hubert,train,dvU5jYExl0o.003,4.0702844
hubert,train,dy9EqbKLDP0.001,4.400873
hubert,train,dy9EqbKLDP0.002,4.2850184
hubert,train,dy9EqbKLDP0.003,4.3545976
hubert,train,e07IozLUeKc.001,3.9629815
hubert,train,e07IozLUeKc.002,4.187254
hubert,train,e07IozLUeKc.005,4.1277924
hubert,train,e2EmGXRJ1K0.000,4.318506
hubert,train,e2EmGXRJ1K0.001,4.2664194
hubert,train,e2pnS_nT9rA.001,4.505196
hubert,train,e2pnS_nT9rA.002,4.6271887
hubert,train,e3NaBdG-ZmM.000,4.330946
hubert,train,e3Y7na4SBh4.002,4.0604076
hubert,train,e3Y7na4SBh4.004,4.0614815
hubert,train,e3Y7na4SBh4.005,4.395591
hubert,train,e6YTvjDXEl0.001,4.1102695
hubert,train,e6YTvjDXEl0.002,4.150764
hubert,train,eA_JaE8X3mI.000,4.6328826
hubert,train,eAkWSjU-JyY.001,4.035435
hubert,train,eAkWSjU-JyY.002,4.1782064
hubert,train,eB6ZlBG6OeA.002,4.614312
hubert,train,eD4b8sM-Tpw.000,4.1869044
hubert,train,eD4b8sM-Tpw.004,4.005429
hubert,train,eFb7nVIBGEo.003,4.3466234
hubert,train,eFzN_frNW8g.000,4.2833896
hubert,train,eFzN_frNW8g.001,4.373612
hubert,train,eFzN_frNW8g.002,4.1939926
hubert,train,eFzN_frNW8g.003,4.3275547
hubert,train,eFzN_frNW8g.004,4.334285
hubert,train,eFzN_frNW8g.005,4.2014203
hubert,train,eHcRre1YsNA.000,4.5008483
hubert,train,eHcRre1YsNA.001,4.265357
hubert,train,eHcRre1YsNA.002,4.435909
hubert,train,eI_7SimPnnQ.000,4.3826556
hubert,train,eI_7SimPnnQ.001,4.5841403
hubert,train,eI_7SimPnnQ.002,4.607555
hubert,train,eI_7SimPnnQ.003,4.3350534
hubert,train,eI_7SimPnnQ.005,4.273441
hubert,train,eIfiusZtXzE.000,4.2399173
hubert,train,eOUVFTqPeGk.002,4.0855026
hubert,train,ePQJMluhLjQ.001,3.972172
hubert,train,eRRCer7epnA.002,4.379043
hubert,train,eRRCer7epnA.005,4.3248754
hubert,train,eT3BERfkCBE.001,4.3633733
hubert,train,eT3BERfkCBE.003,4.1488504
hubert,train,eT3BERfkCBE.005,4.308985
hubert,train,eXtskPoi58A.000,4.258818
hubert,train,eXtskPoi58A.001,3.9876025
hubert,train,eXtskPoi58A.003,4.2127066
hubert,train,eXtskPoi58A.005,4.176196
hubert,train,eYASh3sKY3k.000,4.250925
hubert,train,eZwGkhUa0TQ.000,4.2099214
hubert,train,eZwGkhUa0TQ.004,4.1735597
hubert,train,eZwGkhUa0TQ.005,4.3216906
hubert,train,ecIb16gJMwU.003,4.2703805
hubert,train,edHTGYBFCWQ.000,4.243941
hubert,train,edHTGYBFCWQ.004,4.0688653
hubert,train,ej0RpdM9kJA.000,4.18094
hubert,train,ej0RpdM9kJA.001,4.347692
hubert,train,ej0RpdM9kJA.002,4.398494
hubert,train,ej0RpdM9kJA.003,4.141996
hubert,train,el2DOd8E5io.000,4.2843285
hubert,train,elSd0IyX6ys.002,4.0600667
hubert,train,elSd0IyX6ys.004,4.02099
hubert,train,emHDoDcht44.001,4.261759
hubert,train,encC96iqr9Y.002,4.588282
hubert,train,encC96iqr9Y.003,4.479894
hubert,train,eq1_h17oue4.000,4.0903273
hubert,train,eq1_h17oue4.001,4.028857
hubert,train,eqXrUXW4yHY.003,4.4381256
hubert,train,erJNMcO69Eo.000,4.036891
hubert,train,erJNMcO69Eo.001,4.2147126
hubert,train,erJNMcO69Eo.002,4.064376
hubert,train,erJNMcO69Eo.005,4.1421723
hubert,train,esjSS0xsHFA.002,4.1204576
hubert,train,esjSS0xsHFA.003,3.8789513
hubert,train,euRnmvd_dus.004,4.263288
hubert,train,ev42vngXERU.000,3.9873888
hubert,train,ev42vngXERU.001,3.9989884
hubert,train,evrzg3Pzyc0.000,4.094583
hubert,train,evrzg3Pzyc0.001,4.0528173
hubert,train,evrzg3Pzyc0.002,4.03084
hubert,train,ezMO8EHKAVw.000,4.093768
hubert,train,ezMO8EHKAVw.004,4.0749164
hubert,train,ezMO8EHKAVw.005,3.9066741
hubert,train,f0LnGz5Z6kA.000,4.086857
hubert,train,f0LnGz5Z6kA.002,4.0916843
hubert,train,f1xAVtagIks.000,4.3650513
hubert,train,f1xAVtagIks.003,4.449461
hubert,train,f39E4ct09Cc.000,4.3379264
hubert,train,f39E4ct09Cc.001,4.2165504
hubert,train,f39E4ct09Cc.005,4.1607738
hubert,train,f3ZbA4UqGKE.005,4.0231752
hubert,train,f4rQJiW6oSk.004,4.315053
hubert,train,f4rQJiW6oSk.005,4.116078
hubert,train,f5jPfJYvihA.000,4.1482124
hubert,train,f70aaYsxPHY.001,4.219911
hubert,train,f70aaYsxPHY.002,4.375959
hubert,train,f7E26XfU8rw.002,4.2372513
hubert,train,f7E26XfU8rw.003,4.280932
hubert,train,f7E26XfU8rw.005,4.1578145
hubert,train,f7togdqxEoo.003,4.204223
hubert,train,f8eU5Pc-y0g.004,4.029848
hubert,train,f8f00b0IgvA.001,3.993444
hubert,train,f8f00b0IgvA.002,4.1155486
hubert,train,f8f00b0IgvA.004,3.986316
hubert,train,f9GeYKAXgAQ.000,4.324718
hubert,train,f9GeYKAXgAQ.001,4.5708895
hubert,train,f9GeYKAXgAQ.002,4.3766603
hubert,train,f9GeYKAXgAQ.003,4.426421
hubert,train,f9GeYKAXgAQ.005,4.4546313
hubert,train,fBMKlYUjA9E.000,4.101144
hubert,train,fBMKlYUjA9E.003,4.0915246
hubert,train,fBcc1UMtZME.001,4.517283
hubert,train,fBcc1UMtZME.005,4.299202
hubert,train,fDw_PAgW07o.000,4.5503364
hubert,train,fDw_PAgW07o.001,4.20988
hubert,train,fDw_PAgW07o.002,4.5872383
hubert,train,fDw_PAgW07o.003,4.2432656
hubert,train,fDw_PAgW07o.005,4.218972
hubert,train,fEC3lEDxRnc.000,3.8540273
hubert,train,fEC3lEDxRnc.001,3.9165714
hubert,train,fEC3lEDxRnc.002,4.1450505
hubert,train,fEC3lEDxRnc.005,4.3301787
hubert,train,fEZrAGQoh_g.000,4.1970897
hubert,train,fEZrAGQoh_g.001,4.312625
hubert,train,fEZrAGQoh_g.002,4.28905
hubert,train,fEix0DPOWtg.005,4.3555036
hubert,train,fGAcEyZXFTo.000,4.2367864
hubert,train,fGAcEyZXFTo.003,4.1302433
hubert,train,fGAcEyZXFTo.005,4.267291
hubert,train,fH0jgh_VKmE.003,4.7147584
hubert,train,fIiXuRlTPa0.000,4.5096574
hubert,train,fL8VYpOTLSM.001,4.6135874
hubert,train,fL8VYpOTLSM.002,4.061461
hubert,train,fL8VYpOTLSM.004,3.904654
hubert,train,fLRRMLTFGMQ.000,4.0042877
hubert,train,fLRRMLTFGMQ.002,4.728694
hubert,train,fLRRMLTFGMQ.004,4.4501963
hubert,train,fLRRMLTFGMQ.005,4.284381
hubert,train,fPLd_NLF43M.002,3.8942146
hubert,train,fSDA4eEyGHk.000,4.2272377
hubert,train,fSDA4eEyGHk.002,4.133476
hubert,train,fSDA4eEyGHk.004,4.0905952
hubert,train,fSkQXqXR7D0.000,4.174639
hubert,train,fSkQXqXR7D0.001,4.209196
hubert,train,fSkQXqXR7D0.002,4.164674
hubert,train,fSkQXqXR7D0.004,4.185973
hubert,train,fTpemcfElxI.000,4.3079286
hubert,train,fTpemcfElxI.001,4.188761
hubert,train,fTpemcfElxI.003,4.2240663
hubert,train,fTpemcfElxI.004,4.3193755
hubert,train,fTpemcfElxI.005,4.2899413
hubert,train,fUIWjaZCYwM.000,4.2556295
hubert,train,fUIWjaZCYwM.001,4.6643014
hubert,train,fY4tctYZTz8.003,4.527622
hubert,train,fY4tctYZTz8.005,4.3164835
hubert,train,fYUcoKDyRiU.001,4.221495
hubert,train,fbjDmltKVOM.000,4.3275075
hubert,train,fecQUZ-ehKQ.000,4.8312
hubert,train,fecQUZ-ehKQ.002,4.32034
hubert,train,feg-RNvT-t0.000,4.483102
hubert,train,ff-3k-nzoXA.000,3.9142594
hubert,train,ff-3k-nzoXA.002,4.228869
hubert,train,ff-3k-nzoXA.004,3.9025953
hubert,train,fgEddXirQvQ.005,4.3132367
hubert,train,fhUGU2uiS1U.001,4.038163
hubert,train,fhUGU2uiS1U.004,4.1038904
hubert,train,fiEEjrKhlNU.001,4.3650594
hubert,train,fiEEjrKhlNU.002,4.3093243
hubert,train,fiVORaERbP0.002,4.518078
hubert,train,fiVORaERbP0.004,4.4167075
hubert,train,fiVkE3iDWY4.004,4.1729984
hubert,train,fipvPdFbKN4.000,4.355854
hubert,train,fipvPdFbKN4.004,4.119859
hubert,train,fkDqn2muw-A.000,3.89458
hubert,train,fkDqn2muw-A.002,4.0370765
hubert,train,fkDqn2muw-A.003,4.0931907
hubert,train,fk_ggmC872E.000,4.6008687
hubert,train,fk_ggmC872E.001,4.2753873
hubert,train,fk_ggmC872E.003,4.4421954
hubert,train,fmjILOLc3eg.001,4.1005907
hubert,train,fmue_KpW9Ro.000,4.2697964
hubert,train,fmue_KpW9Ro.003,4.263042
hubert,train,fmue_KpW9Ro.004,4.188295
hubert,train,fmue_KpW9Ro.005,4.246031
hubert,train,foj4bqLSmF8.001,4.543825
hubert,train,foj4bqLSmF8.002,4.3660116
hubert,train,foj4bqLSmF8.003,4.4931693
hubert,train,fpyBDfh7qF0.001,4.431325
hubert,train,fpyBDfh7qF0.002,4.467815
hubert,train,fpyBDfh7qF0.004,4.4747105
hubert,train,frsDpQjmC5k.002,4.1300154
hubert,train,frsDpQjmC5k.003,4.344574
hubert,train,fsCK8Xuzl1Y.000,4.349937
hubert,train,fsCK8Xuzl1Y.003,4.250424
hubert,train,fsCK8Xuzl1Y.004,4.1073494
hubert,train,fsLf6Xv_Gbk.001,4.1830063
hubert,train,fsaslN7xV-w.000,4.1107607
hubert,train,fsaslN7xV-w.002,4.208314
hubert,train,fsaslN7xV-w.004,4.2991824
hubert,train,fuKtMm2WR0g.001,4.1876593
hubert,train,fv5lLeyRdd4.001,4.3096037
hubert,train,fv5lLeyRdd4.002,4.3883777
hubert,train,fv5lLeyRdd4.004,4.2957516
hubert,train,fv5lLeyRdd4.005,4.4503493
hubert,train,fwJykIyvS04.001,4.131447
hubert,train,fwYZP8qOtC0.005,4.309269
hubert,train,fyXiORXmWHs.002,4.337883
hubert,train,fyXiORXmWHs.003,3.983143
hubert,train,g00oS-Kt248.001,4.0078535
hubert,train,g0PWBzU95sI.000,4.2258096
hubert,train,g0PWBzU95sI.001,4.2030487
hubert,train,g0PWBzU95sI.004,4.33393
hubert,train,g0Zlp-F6Z6E.001,4.401334
hubert,train,g0Zlp-F6Z6E.003,4.3789763
hubert,train,g0Zlp-F6Z6E.004,4.2230363
hubert,train,g1TMjzZH8bw.000,4.173499
hubert,train,g1TMjzZH8bw.002,4.132933
hubert,train,g1TMjzZH8bw.004,3.842728
hubert,train,g24JGYuT74A.002,4.227249
hubert,train,g24JGYuT74A.003,5.131405
hubert,train,g4PQ753TDls.000,4.290162
hubert,train,g7sDGH8APwk.000,4.375856
hubert,train,g8rjtlzAQ6k.002,4.020359
hubert,train,g8rjtlzAQ6k.003,3.9049144
hubert,train,g9zgIN56MnQ.001,4.399167
hubert,train,g9zgIN56MnQ.004,4.324565
hubert,train,g9zgIN56MnQ.005,4.4197216
hubert,train,gAWA-fcIa_M.001,4.4055266
hubert,train,gAWA-fcIa_M.002,4.4488573
hubert,train,gAWA-fcIa_M.003,4.2980275
hubert,train,gAWA-fcIa_M.004,4.231204
hubert,train,gAWA-fcIa_M.005,4.3094344
hubert,train,gCQT7zfS7sI.001,4.3292007
hubert,train,gCQT7zfS7sI.002,4.308241
hubert,train,gChqk1izWkc.002,4.080781
hubert,train,gFEntQ_UKvk.002,4.0903115
hubert,train,gFEntQ_UKvk.003,4.1364784
hubert,train,gLtvOEy7m8Q.002,3.9394505
hubert,train,gLtvOEy7m8Q.005,3.7009702
hubert,train,gM_KAA-ejJA.005,3.803804
hubert,train,gOS-CneQsxI.003,4.2518253
hubert,train,gSCurvS_vWU.004,4.001975
hubert,train,gUyH1qvbOZA.000,4.172777
hubert,train,gUyH1qvbOZA.004,4.238749
hubert,train,gUyH1qvbOZA.005,4.013896
hubert,train,gWCgqVn3m3k.000,4.001241
hubert,train,gWCgqVn3m3k.001,4.885953
hubert,train,gX20EUUZc9M.004,3.8659258
hubert,train,gZblxCs4EV4.001,3.9597237
hubert,train,gZzB49daFfA.003,4.402059
hubert,train,gZzB49daFfA.005,4.1320853
hubert,train,g_UeE-1ghtQ.001,4.163603
hubert,train,ga_XczsO4eY.000,3.7382145
hubert,train,ga_XczsO4eY.001,3.7689438
hubert,train,ga_XczsO4eY.004,3.8463593
hubert,train,ga_XczsO4eY.005,3.8188143
hubert,train,geXpIfaFzF4.001,4.208943
hubert,train,geXpIfaFzF4.002,4.275709
hubert,train,geXpIfaFzF4.003,4.2034626
hubert,train,geXpIfaFzF4.004,4.3078513
hubert,train,geji1U2YAvg.002,4.1254253
hubert,train,gfTTzlRNF8s.003,4.0240216
hubert,train,gggp205gPMI.001,4.089315
hubert,train,gggp205gPMI.003,3.9798512
hubert,train,gipWTZy9mjI.000,4.0410724
hubert,train,gipWTZy9mjI.002,4.0575233
hubert,train,gipWTZy9mjI.003,4.1030746
hubert,train,gipWTZy9mjI.005,3.907014
hubert,train,gj3-xvhPeWg.003,4.207306
hubert,train,gj3-xvhPeWg.005,4.080694
hubert,train,gkKHdsF6du4.000,3.8717766
hubert,train,gkKHdsF6du4.003,3.9220734
hubert,train,gkKHdsF6du4.004,3.848078
hubert,train,glgfB3vFewc.000,4.4830794
hubert,train,glgfB3vFewc.002,4.373074
hubert,train,glgfB3vFewc.003,4.456639
hubert,train,gngqDNTAXnI.002,4.2327657
hubert,train,gngqDNTAXnI.004,4.2689543
hubert,train,gq0yaEv6gSE.000,4.3046203
hubert,train,gq0yaEv6gSE.002,4.0486383
hubert,train,grhDDOLsBho.000,4.378915
hubert,train,grhDDOLsBho.002,4.3302236
hubert,train,grhDDOLsBho.004,4.263511
hubert,train,grhDDOLsBho.005,4.213627
hubert,train,gsleSGEZHAs.000,3.8282616
hubert,train,gsleSGEZHAs.001,4.09797
hubert,train,gsleSGEZHAs.002,3.9146492
hubert,train,gsleSGEZHAs.004,3.7525802
hubert,train,gsleSGEZHAs.005,4.107499
hubert,train,h-jMFLm6U_Y.000,4.211017
hubert,train,h-jMFLm6U_Y.004,4.0664062
hubert,train,h2-_bQdTZYY.004,3.981226
hubert,train,h7qbP1GS50U.003,4.3972883
hubert,train,h7qbP1GS50U.004,4.372683
hubert,train,h9jIdLBaMEo.000,4.2301745
hubert,train,h9jIdLBaMEo.001,4.6314635
hubert,train,h9jIdLBaMEo.002,4.258887
hubert,train,h9jIdLBaMEo.004,4.1280794
hubert,train,hDqsuyVeWmw.000,4.547281
hubert,train,hDqsuyVeWmw.004,4.533496
hubert,train,hF3yR5rmga8.001,4.329833
hubert,train,hF3yR5rmga8.003,4.223707
hubert,train,hF3yR5rmga8.004,4.2543974
hubert,train,hG-pwa191bw.000,4.2675056
hubert,train,hG-pwa191bw.002,4.549425
hubert,train,hG0I7DLSSYg.001,4.1196766
hubert,train,hG0I7DLSSYg.002,4.061461
hubert,train,hG0I7DLSSYg.003,4.024228
hubert,train,hG0I7DLSSYg.005,3.9047678
hubert,train,hIFNZ_ycngg.001,4.217034
hubert,train,hIFNZ_ycngg.002,4.09374
hubert,train,hIxLNK_x_QA.002,4.013431
hubert,train,hIxLNK_x_QA.005,4.0420194
hubert,train,hK5lmI9pwck.003,4.3195796
hubert,train,hM96SfN5_F4.004,4.178873
hubert,train,hOXvRgxjfik.000,4.072398
hubert,train,hOXvRgxjfik.001,3.9971325
hubert,train,hOXvRgxjfik.003,4.2887
hubert,train,hOXvRgxjfik.004,4.013393
hubert,train,hPguTv1Zvg8.001,3.9389355
hubert,train,hPguTv1Zvg8.002,4.126361
hubert,train,hPguTv1Zvg8.003,4.2505097
hubert,train,hPguTv1Zvg8.004,4.2615576
hubert,train,hQImLccateA.002,4.3600607
hubert,train,hT83GkLYIFs.001,3.8735616
hubert,train,hT83GkLYIFs.002,4.1691966
hubert,train,hX2TVefa5bQ.002,4.4136486
hubert,train,hX2TVefa5bQ.005,4.345675
hubert,train,hZIGQXercNA.001,3.884358
hubert,train,h_GDQ9_H1es.002,4.1973553
hubert,train,h_kjgcJ_bqU.002,4.203767
hubert,train,h_kjgcJ_bqU.003,4.387608
hubert,train,h_kjgcJ_bqU.004,4.047256
hubert,train,h_kjgcJ_bqU.005,4.1870008
hubert,train,haxhAfuccuE.000,3.9417458
hubert,train,hd2-msVu9-g.000,4.2190332
hubert,train,heE4ZZXwehI.002,4.217119
hubert,train,hfUH9Am-Izs.000,3.696309
hubert,train,hhdoeK8SsiI.000,3.782479
