clip_id,split_official,audio_in,audio_out,orig_duration_sec,flag_short,video_path,best_stream,mono_mode,raw_wav,best_rms,best_peak
OwlFAiE0Qrg.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\OwlFAiE0Qrg.002.wav,output\preprocessing\preprocessed_full\OwlFAiE0Qrg.002.wav,15.3019375,0,,,,,,
OxaBanUE6KE.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\OxaBanUE6KE.001.wav,output\preprocessing\preprocessed_full\OxaBanUE6KE.001.wav,15.3019375,0,,,,,,
OxaBanUE6KE.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\OxaBanUE6KE.002.wav,output\preprocessing\preprocessed_full\OxaBanUE6KE.002.wav,15.3019375,0,,,,,,
OxaBanUE6KE.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\OxaBanUE6KE.004.wav,output\preprocessing\preprocessed_full\OxaBanUE6KE.004.wav,15.3019375,0,,,,,,
P0ZzjnS8E24.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\P0ZzjnS8E24.000.wav,output\preprocessing\preprocessed_full\P0ZzjnS8E24.000.wav,15.3019375,0,,,,,,
P0a209IS614.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\P0a209IS614.002.wav,output\preprocessing\preprocessed_full\P0a209IS614.002.wav,15.3019375,0,,,,,,
P0a209IS614.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\P0a209IS614.004.wav,output\preprocessing\preprocessed_full\P0a209IS614.004.wav,15.3019375,0,,,,,,
P0a209IS614.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\P0a209IS614.005.wav,output\preprocessing\preprocessed_full\P0a209IS614.005.wav,15.3019375,0,,,,,,
P63CUj9KnSw.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\P63CUj9KnSw.001.wav,output\preprocessing\preprocessed_full\P63CUj9KnSw.001.wav,15.3019375,0,,,,,,
P63CUj9KnSw.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\P63CUj9KnSw.004.wav,output\preprocessing\preprocessed_full\P63CUj9KnSw.004.wav,15.3019375,0,,,,,,
P6g1mZ3f76U.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\P6g1mZ3f76U.001.wav,output\preprocessing\preprocessed_full\P6g1mZ3f76U.001.wav,15.3019375,0,,,,,,
P6g1mZ3f76U.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\P6g1mZ3f76U.002.wav,output\preprocessing\preprocessed_full\P6g1mZ3f76U.002.wav,15.3019375,0,,,,,,
P6g1mZ3f76U.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\P6g1mZ3f76U.003.wav,output\preprocessing\preprocessed_full\P6g1mZ3f76U.003.wav,15.3019375,0,,,,,,
P7poMmhYnM0.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\P7poMmhYnM0.001.wav,output\preprocessing\preprocessed_full\P7poMmhYnM0.001.wav,15.3019375,0,,,,,,
P9WDAY-MFzk.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\P9WDAY-MFzk.000.wav,output\preprocessing\preprocessed_full\P9WDAY-MFzk.000.wav,15.3019375,0,,,,,,
P9WDAY-MFzk.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\P9WDAY-MFzk.002.wav,output\preprocessing\preprocessed_full\P9WDAY-MFzk.002.wav,15.3019375,0,,,,,,
P9WDAY-MFzk.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\P9WDAY-MFzk.003.wav,output\preprocessing\preprocessed_full\P9WDAY-MFzk.003.wav,15.3019375,0,,,,,,
PCmec_zcu_w.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PCmec_zcu_w.002.wav,output\preprocessing\preprocessed_full\PCmec_zcu_w.002.wav,15.3019375,0,,,,,,
PHUlL5ZzX5U.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PHUlL5ZzX5U.001.wav,output\preprocessing\preprocessed_full\PHUlL5ZzX5U.001.wav,15.3019375,0,,,,,,
PHUlL5ZzX5U.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PHUlL5ZzX5U.005.wav,output\preprocessing\preprocessed_full\PHUlL5ZzX5U.005.wav,15.3019375,0,,,,,,
PHZQmf82HvA.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PHZQmf82HvA.002.wav,output\preprocessing\preprocessed_full\PHZQmf82HvA.002.wav,15.3019375,0,,,,,,
PHZQmf82HvA.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PHZQmf82HvA.005.wav,output\preprocessing\preprocessed_full\PHZQmf82HvA.005.wav,15.3019375,0,,,,,,
PHmkN1cPl10.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PHmkN1cPl10.003.wav,output\preprocessing\preprocessed_full\PHmkN1cPl10.003.wav,15.3019375,0,,,,,,
PHmkN1cPl10.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PHmkN1cPl10.005.wav,output\preprocessing\preprocessed_full\PHmkN1cPl10.005.wav,15.3019375,0,,,,,,
PHv6CzBIC5E.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PHv6CzBIC5E.001.wav,output\preprocessing\preprocessed_full\PHv6CzBIC5E.001.wav,15.3019375,0,,,,,,
PHv6CzBIC5E.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PHv6CzBIC5E.002.wav,output\preprocessing\preprocessed_full\PHv6CzBIC5E.002.wav,15.3019375,0,,,,,,
PHv6CzBIC5E.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PHv6CzBIC5E.004.wav,output\preprocessing\preprocessed_full\PHv6CzBIC5E.004.wav,15.3019375,0,,,,,,
PHv6CzBIC5E.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PHv6CzBIC5E.005.wav,output\preprocessing\preprocessed_full\PHv6CzBIC5E.005.wav,15.3019375,0,,,,,,
PJxgOFaaUZM.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PJxgOFaaUZM.004.wav,output\preprocessing\preprocessed_full\PJxgOFaaUZM.004.wav,15.3019375,0,,,,,,
PKYh4sungwI.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PKYh4sungwI.002.wav,output\preprocessing\preprocessed_full\PKYh4sungwI.002.wav,15.3019375,0,,,,,,
PKYh4sungwI.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PKYh4sungwI.003.wav,output\preprocessing\preprocessed_full\PKYh4sungwI.003.wav,15.3019375,0,,,,,,
PKtzsEqLGx4.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PKtzsEqLGx4.000.wav,output\preprocessing\preprocessed_full\PKtzsEqLGx4.000.wav,15.3019375,0,,,,,,
PKtzsEqLGx4.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PKtzsEqLGx4.001.wav,output\preprocessing\preprocessed_full\PKtzsEqLGx4.001.wav,15.3019375,0,,,,,,
PKtzsEqLGx4.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PKtzsEqLGx4.005.wav,output\preprocessing\preprocessed_full\PKtzsEqLGx4.005.wav,15.3019375,0,,,,,,
PKyqjYem0dY.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PKyqjYem0dY.003.wav,output\preprocessing\preprocessed_full\PKyqjYem0dY.003.wav,15.3019375,0,,,,,,
PKyqjYem0dY.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PKyqjYem0dY.004.wav,output\preprocessing\preprocessed_full\PKyqjYem0dY.004.wav,15.3019375,0,,,,,,
PQBGDxYGaXU.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PQBGDxYGaXU.001.wav,output\preprocessing\preprocessed_full\PQBGDxYGaXU.001.wav,15.3019375,0,,,,,,
PReOtefm17s.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PReOtefm17s.002.wav,output\preprocessing\preprocessed_full\PReOtefm17s.002.wav,15.3019375,0,,,,,,
PReOtefm17s.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PReOtefm17s.005.wav,output\preprocessing\preprocessed_full\PReOtefm17s.005.wav,15.3019375,0,,,,,,
PRplbrM70sg.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PRplbrM70sg.001.wav,output\preprocessing\preprocessed_full\PRplbrM70sg.001.wav,15.3019375,0,,,,,,
PRplbrM70sg.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PRplbrM70sg.004.wav,output\preprocessing\preprocessed_full\PRplbrM70sg.004.wav,15.3019375,0,,,,,,
PTV5TBVRHxo.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PTV5TBVRHxo.000.wav,output\preprocessing\preprocessed_full\PTV5TBVRHxo.000.wav,15.3019375,0,,,,,,
PTV5TBVRHxo.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PTV5TBVRHxo.002.wav,output\preprocessing\preprocessed_full\PTV5TBVRHxo.002.wav,15.3019375,0,,,,,,
PVm7Om88BSw.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PVm7Om88BSw.001.wav,output\preprocessing\preprocessed_full\PVm7Om88BSw.001.wav,15.3019375,0,,,,,,
PVm7Om88BSw.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PVm7Om88BSw.003.wav,output\preprocessing\preprocessed_full\PVm7Om88BSw.003.wav,15.3019375,0,,,,,,
PWAe9M2SxT8.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PWAe9M2SxT8.001.wav,output\preprocessing\preprocessed_full\PWAe9M2SxT8.001.wav,15.3019375,0,,,,,,
PWAe9M2SxT8.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PWAe9M2SxT8.003.wav,output\preprocessing\preprocessed_full\PWAe9M2SxT8.003.wav,15.3019375,0,,,,,,
PWAe9M2SxT8.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PWAe9M2SxT8.004.wav,output\preprocessing\preprocessed_full\PWAe9M2SxT8.004.wav,15.3019375,0,,,,,,
PWM-bKcs2p8.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PWM-bKcs2p8.001.wav,output\preprocessing\preprocessed_full\PWM-bKcs2p8.001.wav,10.7973125,1,,,,,,
PWM-bKcs2p8.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PWM-bKcs2p8.004.wav,output\preprocessing\preprocessed_full\PWM-bKcs2p8.004.wav,15.3019375,0,,,,,,
PYL8BGJKu20.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PYL8BGJKu20.001.wav,output\preprocessing\preprocessed_full\PYL8BGJKu20.001.wav,15.3019375,0,,,,,,
PYYC0Jiwfdg.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PYYC0Jiwfdg.000.wav,output\preprocessing\preprocessed_full\PYYC0Jiwfdg.000.wav,15.3019375,0,,,,,,
PYYC0Jiwfdg.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PYYC0Jiwfdg.002.wav,output\preprocessing\preprocessed_full\PYYC0Jiwfdg.002.wav,15.3019375,0,,,,,,
PYYC0Jiwfdg.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PYYC0Jiwfdg.004.wav,output\preprocessing\preprocessed_full\PYYC0Jiwfdg.004.wav,15.3019375,0,,,,,,
P_wDFLJnW-o.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\P_wDFLJnW-o.000.wav,output\preprocessing\preprocessed_full\P_wDFLJnW-o.000.wav,15.3019375,0,,,,,,
P_wDFLJnW-o.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\P_wDFLJnW-o.001.wav,output\preprocessing\preprocessed_full\P_wDFLJnW-o.001.wav,15.3019375,0,,,,,,
P_wDFLJnW-o.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\P_wDFLJnW-o.004.wav,output\preprocessing\preprocessed_full\P_wDFLJnW-o.004.wav,15.3019375,0,,,,,,
Pb7aNc6Kd40.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Pb7aNc6Kd40.001.wav,output\preprocessing\preprocessed_full\Pb7aNc6Kd40.001.wav,15.3019375,0,,,,,,
Pb7aNc6Kd40.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Pb7aNc6Kd40.003.wav,output\preprocessing\preprocessed_full\Pb7aNc6Kd40.003.wav,15.3019375,0,,,,,,
Pb7aNc6Kd40.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Pb7aNc6Kd40.005.wav,output\preprocessing\preprocessed_full\Pb7aNc6Kd40.005.wav,15.3019375,0,,,,,,
Pb9GhzCRnqs.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Pb9GhzCRnqs.001.wav,output\preprocessing\preprocessed_full\Pb9GhzCRnqs.001.wav,15.3019375,0,,,,,,
Pc-oQQwkIv8.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Pc-oQQwkIv8.000.wav,output\preprocessing\preprocessed_full\Pc-oQQwkIv8.000.wav,15.3019375,0,,,,,,
Pc-oQQwkIv8.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Pc-oQQwkIv8.001.wav,output\preprocessing\preprocessed_full\Pc-oQQwkIv8.001.wav,15.3019375,0,,,,,,
Pc-oQQwkIv8.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Pc-oQQwkIv8.003.wav,output\preprocessing\preprocessed_full\Pc-oQQwkIv8.003.wav,15.3019375,0,,,,,,
Pc-oQQwkIv8.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Pc-oQQwkIv8.004.wav,output\preprocessing\preprocessed_full\Pc-oQQwkIv8.004.wav,15.3019375,0,,,,,,
Pc3NjyhtVd0.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Pc3NjyhtVd0.003.wav,output\preprocessing\preprocessed_full\Pc3NjyhtVd0.003.wav,15.3019375,0,,,,,,
PgpMUHH8lEI.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PgpMUHH8lEI.000.wav,output\preprocessing\preprocessed_full\PgpMUHH8lEI.000.wav,15.3019375,0,,,,,,
PgpMUHH8lEI.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PgpMUHH8lEI.002.wav,output\preprocessing\preprocessed_full\PgpMUHH8lEI.002.wav,15.3019375,0,,,,,,
PgpMUHH8lEI.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PgpMUHH8lEI.003.wav,output\preprocessing\preprocessed_full\PgpMUHH8lEI.003.wav,15.3019375,0,,,,,,
PgpMUHH8lEI.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PgpMUHH8lEI.004.wav,output\preprocessing\preprocessed_full\PgpMUHH8lEI.004.wav,15.3019375,0,,,,,,
PgpMUHH8lEI.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PgpMUHH8lEI.005.wav,output\preprocessing\preprocessed_full\PgpMUHH8lEI.005.wav,15.3019375,0,,,,,,
PkEzIErhYZ8.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PkEzIErhYZ8.002.wav,output\preprocessing\preprocessed_full\PkEzIErhYZ8.002.wav,15.3019375,0,,,,,,
Pkgi4--hwfo.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Pkgi4--hwfo.005.wav,output\preprocessing\preprocessed_full\Pkgi4--hwfo.005.wav,15.3019375,0,,,,,,
PmJw3uI1qBE.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PmJw3uI1qBE.000.wav,output\preprocessing\preprocessed_full\PmJw3uI1qBE.000.wav,15.3019375,0,,,,,,
Pn_LNsSsm58.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Pn_LNsSsm58.000.wav,output\preprocessing\preprocessed_full\Pn_LNsSsm58.000.wav,15.3019375,0,,,,,,
Pn_LNsSsm58.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Pn_LNsSsm58.001.wav,output\preprocessing\preprocessed_full\Pn_LNsSsm58.001.wav,15.3019375,0,,,,,,
Pn_LNsSsm58.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Pn_LNsSsm58.004.wav,output\preprocessing\preprocessed_full\Pn_LNsSsm58.004.wav,15.3019375,0,,,,,,
Pn_LNsSsm58.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Pn_LNsSsm58.005.wav,output\preprocessing\preprocessed_full\Pn_LNsSsm58.005.wav,15.3019375,0,,,,,,
Po4UGCJbCbw.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Po4UGCJbCbw.002.wav,output\preprocessing\preprocessed_full\Po4UGCJbCbw.002.wav,15.3019375,0,,,,,,
PoF3lxFDggQ.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PoF3lxFDggQ.000.wav,output\preprocessing\preprocessed_full\PoF3lxFDggQ.000.wav,15.3019375,0,,,,,,
PoF3lxFDggQ.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PoF3lxFDggQ.004.wav,output\preprocessing\preprocessed_full\PoF3lxFDggQ.004.wav,15.3019375,0,,,,,,
PoF3lxFDggQ.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PoF3lxFDggQ.005.wav,output\preprocessing\preprocessed_full\PoF3lxFDggQ.005.wav,15.3019375,0,,,,,,
PoVizBmIHy0.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PoVizBmIHy0.000.wav,output\preprocessing\preprocessed_full\PoVizBmIHy0.000.wav,15.3019375,0,,,,,,
PooFvZH6fK0.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PooFvZH6fK0.001.wav,output\preprocessing\preprocessed_full\PooFvZH6fK0.001.wav,15.3019375,0,,,,,,
PooFvZH6fK0.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PooFvZH6fK0.003.wav,output\preprocessing\preprocessed_full\PooFvZH6fK0.003.wav,15.3019375,0,,,,,,
PpJ4S8ZM8mQ.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PpJ4S8ZM8mQ.000.wav,output\preprocessing\preprocessed_full\PpJ4S8ZM8mQ.000.wav,15.3019375,0,,,,,,
PpJ4S8ZM8mQ.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PpJ4S8ZM8mQ.002.wav,output\preprocessing\preprocessed_full\PpJ4S8ZM8mQ.002.wav,15.3019375,0,,,,,,
Pr-RpZ4gYCM.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Pr-RpZ4gYCM.001.wav,output\preprocessing\preprocessed_full\Pr-RpZ4gYCM.001.wav,15.3019375,0,,,,,,
Pr7CHWFkWew.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Pr7CHWFkWew.001.wav,output\preprocessing\preprocessed_full\Pr7CHWFkWew.001.wav,15.3019375,0,,,,,,
Ps55vHez10c.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Ps55vHez10c.000.wav,output\preprocessing\preprocessed_full\Ps55vHez10c.000.wav,15.3019375,0,,,,,,
PsHb4YHooKM.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PsHb4YHooKM.003.wav,output\preprocessing\preprocessed_full\PsHb4YHooKM.003.wav,15.3019375,0,,,,,,
Psahy1Vju4A.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Psahy1Vju4A.000.wav,output\preprocessing\preprocessed_full\Psahy1Vju4A.000.wav,15.3019375,0,,,,,,
Psahy1Vju4A.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Psahy1Vju4A.002.wav,output\preprocessing\preprocessed_full\Psahy1Vju4A.002.wav,15.3019375,0,,,,,,
Psahy1Vju4A.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Psahy1Vju4A.003.wav,output\preprocessing\preprocessed_full\Psahy1Vju4A.003.wav,9.10225,1,,,,,,
Psahy1Vju4A.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Psahy1Vju4A.005.wav,output\preprocessing\preprocessed_full\Psahy1Vju4A.005.wav,15.3019375,0,,,,,,
PsqpkFKX8co.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PsqpkFKX8co.001.wav,output\preprocessing\preprocessed_full\PsqpkFKX8co.001.wav,15.3019375,0,,,,,,
PsqpkFKX8co.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PsqpkFKX8co.002.wav,output\preprocessing\preprocessed_full\PsqpkFKX8co.002.wav,15.3019375,0,,,,,,
PtA7yAu9-VE.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PtA7yAu9-VE.000.wav,output\preprocessing\preprocessed_full\PtA7yAu9-VE.000.wav,15.3019375,0,,,,,,
PtA7yAu9-VE.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PtA7yAu9-VE.004.wav,output\preprocessing\preprocessed_full\PtA7yAu9-VE.004.wav,15.3019375,0,,,,,,
PtA7yAu9-VE.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PtA7yAu9-VE.005.wav,output\preprocessing\preprocessed_full\PtA7yAu9-VE.005.wav,15.3019375,0,,,,,,
PuVy3akfzNI.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PuVy3akfzNI.000.wav,output\preprocessing\preprocessed_full\PuVy3akfzNI.000.wav,15.3019375,0,,,,,,
PuVy3akfzNI.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PuVy3akfzNI.002.wav,output\preprocessing\preprocessed_full\PuVy3akfzNI.002.wav,15.3019375,0,,,,,,
PxkMDzORBPE.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PxkMDzORBPE.005.wav,output\preprocessing\preprocessed_full\PxkMDzORBPE.005.wav,15.3019375,0,,,,,,
PxpbeM9VavA.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PxpbeM9VavA.001.wav,output\preprocessing\preprocessed_full\PxpbeM9VavA.001.wav,15.3019375,0,,,,,,
PxpbeM9VavA.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PxpbeM9VavA.003.wav,output\preprocessing\preprocessed_full\PxpbeM9VavA.003.wav,15.3019375,0,,,,,,
PyPFJWirPjs.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PyPFJWirPjs.000.wav,output\preprocessing\preprocessed_full\PyPFJWirPjs.000.wav,15.3019375,0,,,,,,
PyPFJWirPjs.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\PyPFJWirPjs.001.wav,output\preprocessing\preprocessed_full\PyPFJWirPjs.001.wav,15.3019375,0,,,,,,
Q-cZz-M17PE.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q-cZz-M17PE.000.wav,output\preprocessing\preprocessed_full\Q-cZz-M17PE.000.wav,15.3019375,0,,,,,,
Q0C0OU-j4DA.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q0C0OU-j4DA.001.wav,output\preprocessing\preprocessed_full\Q0C0OU-j4DA.001.wav,15.3019375,0,,,,,,
Q0C0OU-j4DA.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q0C0OU-j4DA.002.wav,output\preprocessing\preprocessed_full\Q0C0OU-j4DA.002.wav,15.3019375,0,,,,,,
Q0C0OU-j4DA.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q0C0OU-j4DA.003.wav,output\preprocessing\preprocessed_full\Q0C0OU-j4DA.003.wav,15.3019375,0,,,,,,
Q0C0OU-j4DA.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q0C0OU-j4DA.004.wav,output\preprocessing\preprocessed_full\Q0C0OU-j4DA.004.wav,15.3019375,0,,,,,,
Q0C0OU-j4DA.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q0C0OU-j4DA.005.wav,output\preprocessing\preprocessed_full\Q0C0OU-j4DA.005.wav,15.3019375,0,,,,,,
Q2AI4XpApFs.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q2AI4XpApFs.000.wav,output\preprocessing\preprocessed_full\Q2AI4XpApFs.000.wav,15.3019375,0,,,,,,
Q2AI4XpApFs.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q2AI4XpApFs.001.wav,output\preprocessing\preprocessed_full\Q2AI4XpApFs.001.wav,15.3019375,0,,,,,,
Q2AI4XpApFs.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q2AI4XpApFs.002.wav,output\preprocessing\preprocessed_full\Q2AI4XpApFs.002.wav,15.3019375,0,,,,,,
Q2AI4XpApFs.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q2AI4XpApFs.005.wav,output\preprocessing\preprocessed_full\Q2AI4XpApFs.005.wav,15.3019375,0,,,,,,
Q43qO4HC6mA.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q43qO4HC6mA.000.wav,output\preprocessing\preprocessed_full\Q43qO4HC6mA.000.wav,15.3019375,0,,,,,,
Q4z4GRUtccE.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q4z4GRUtccE.000.wav,output\preprocessing\preprocessed_full\Q4z4GRUtccE.000.wav,15.3019375,0,,,,,,
Q4z4GRUtccE.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q4z4GRUtccE.002.wav,output\preprocessing\preprocessed_full\Q4z4GRUtccE.002.wav,15.3019375,0,,,,,,
Q4z4GRUtccE.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q4z4GRUtccE.005.wav,output\preprocessing\preprocessed_full\Q4z4GRUtccE.005.wav,15.3019375,0,,,,,,
Q5h34e5xM0Q.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q5h34e5xM0Q.000.wav,output\preprocessing\preprocessed_full\Q5h34e5xM0Q.000.wav,15.3019375,0,,,,,,
Q6We7dJplls.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q6We7dJplls.002.wav,output\preprocessing\preprocessed_full\Q6We7dJplls.002.wav,15.3019375,0,,,,,,
Q6We7dJplls.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\Q6We7dJplls.005.wav,output\preprocessing\preprocessed_full\Q6We7dJplls.005.wav,15.3019375,0,,,,,,
QBZieJiOl1w.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\QBZieJiOl1w.001.wav,output\preprocessing\preprocessed_full\QBZieJiOl1w.001.wav,15.3019375,0,,,,,,
QBZieJiOl1w.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\QBZieJiOl1w.003.wav,output\preprocessing\preprocessed_full\QBZieJiOl1w.003.wav,15.3019375,0,,,,,,
QBZieJiOl1w.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\QBZieJiOl1w.004.wav,output\preprocessing\preprocessed_full\QBZieJiOl1w.004.wav,15.3019375,0,,,,,,
QDd2AfQEAqs.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\QDd2AfQEAqs.001.wav,output\preprocessing\preprocessed_full\QDd2AfQEAqs.001.wav,15.3019375,0,,,,,,
